Snapshot_Time	Direction	RTM	ADX	D1	FLOW	ZOMBIE	CRISIS	RTM_Dist_xATR	RTM_Arrow	ADX_Val	EffRatio_H4	Flow_Score	Trend_Score	D1_Status	Zombie_Score	Zombie_MidShift_xATR	Regime	Session	Spread_Points
8/11/2025 21:00	SELL	Yellow	Green	Yellow	Red	Green	Green	0.61	FL	26.3	0.079	-6.25	32.9	EDGE	-0.7	-0.71	Trending	New York	16
8/11/2025 22:00	SELL	Yellow	Green	Yellow	Red	Green	Green	0.17	DN	26.3	0.079	-6.25	33.2	EDGE	-0.8	-0.77	Trending	Off-Hours	16
8/11/2025 23:00	SELL	Yellow	Green	Yellow	Red	Green	Green	0.04	FL	26.7	0.088	-6.25	27.7	EDGE	-0.8	-0.8	Trending	Off-Hours	17
8/12/2025 0:00	SELL	Yellow	Green	Yellow	Red	Green	Green	0.02	FL	26.7	0.088	-6.25	11	EDGE	-0.8	-0.8	Trending	Tokyo	157
8/12/2025 1:00	SELL	Yellow	Green	Yellow	Red	Green	Green	0.17	FL	26.7	0.088	-6.25	25.2	EDGE	-0.8	-0.78	Trending	Tokyo	84
8/12/2025 2:00	SELL	Red	Green	Yellow	Red	Green	Yellow	0.06	FL	26.7	0.088	-6.25	26.9	EDGE	-0.8	-0.81	Trending	Tokyo	16
8/12/2025 3:00	SELL	Yellow	Yellow	Yellow	Red	Green	Yellow	1.1	UP	29	0.437	-6.25	23.8	EDGE	-0.6	-0.63	Trending	Tokyo	16
8/12/2025 4:00	SELL	Yellow	Yellow	Yellow	Red	Green	Yellow	0.49	DN	29	0.437	-7.25	37.8	EDGE	-0.7	-0.71	Trending	Tokyo	14
8/12/2025 5:00	SELL	Yellow	Yellow	Red	Red	Green	Yellow	1.37	UP	29	0.437	-7.25	32.3	BREAK	-0.6	-0.57	Trending	Tokyo	16
8/12/2025 6:00	SELL	Yellow	Yellow	Yellow	Red	Green	Yellow	0.83	DN	29	0.437	-7.25	41.7	EDGE	-0.6	-0.64	Trending	Tokyo	18
8/12/2025 7:00	SELL	Red	Green	Yellow	Red	Green	Yellow	0.07	DN	28.9	0.133	-7.25	33.9	EDGE	-0.8	-0.77	Trending	Tokyo	19
8/12/2025 8:00	SELL	Green	Green	Yellow	Yellow	Green	Green	2.23	UP	28.9	0.133	-4.25	25.2	EDGE	-1.2	-1.21	Trending	Tokyo-London	16
8/12/2025 9:00	SELL	Red	Green	Yellow	Yellow	Green	Green	1.49	DN	28.9	0.133	-4.25	-17.3	EDGE	-1.1	-1.1	Trending	London	17
8/12/2025 10:00	SELL	Red	Green	Yellow	Yellow	Green	Green	1.12	DN	28.9	0.133	-4.25	-2.9	EDGE	-1.1	-1.05	Trending	London	14
8/12/2025 11:00	SELL	Yellow	Yellow	Yellow	Red	Green	Green	1.56	UP	25.1	0.065	-6.25	3.1	EDGE	-1.2	-1.18	Trending	London	15
8/12/2025 12:00	SELL	Yellow	Yellow	Yellow	Yellow	Green	Green	1.58	FL	25.1	0.065	2.25	-7.7	EDGE	-1.2	-1.22	Trending	London	16
8/12/2025 13:00	SELL	Yellow	Yellow	Yellow	Yellow	Green	Green	1.56	FL	25.1	0.065	2.25	-10	EDGE	-1.2	-1.24	Trending	London-NewYork	15
8/12/2025 14:00	SELL	Yellow	Yellow	Yellow	Yellow	Green	Green	1.51	FL	25.1	0.065	2.25	-10.6	EDGE	-1.3	-1.25	Trending	London-NewYork	15
8/12/2025 15:00	SELL	Red	Yellow	Yellow	Yellow	Green	Green	0.08	DN	22.9	0.024	-0.75	-8.7	EDGE	-1	-0.96	Trending	London-NewYork	17
8/12/2025 16:00	SELL	Red	Yellow	Yellow	Yellow	Green	Green	0.03	FL	22.9	0.024	1.5	20.8	EDGE	-1	-0.95	Trending	London-NewYork	15
8/12/2025 17:00	SELL	Yellow	Yellow	Yellow	Yellow	Green	Green	0.6	UP	22.9	0.024	1.5	21.4	EDGE	-0.8	-0.77	Trending	New York	17
8/12/2025 18:00	SELL	Yellow	Yellow	Red	Yellow	Green	Green	1.52	UP	22.9	0.024	1.5	38.4	BREAK	-0.5	-0.46	Trending	New York	15
8/12/2025 19:00	SELL	Yellow	Yellow	Red	Yellow	Green	Green	1.35	FL	22.6	0.273	-2.5	58.4	BREAK	-0.5	-0.48	Trending	New York	16
8/12/2025 20:00	SELL	Yellow	Yellow	Red	Yellow	Green	Green	1.5	FL	22.6	0.273	-2.5	53.6	BREAK	-0.4	-0.41	Trending	New York	16
8/12/2025 21:00	SELL	Yellow	Yellow	Red	Yellow	Green	Green	1.79	UP	22.6	0.273	-2.5	56.5	BREAK	-0.3	-0.32	Trending	New York	16
8/12/2025 22:00	SELL	Yellow	Yellow	Red	Yellow	Green	Green	1.85	FL	22.6	0.273	-2.5	59.6	BREAK	-0.3	-0.33	Trending	Off-Hours	17
8/12/2025 23:00	SELL	Yellow	Yellow	Yellow	Yellow	Green	Green	1.33	DN	23.2	0.221	-2.5	55.7	EDGE	-0.4	-0.45	Trending	Off-Hours	14
8/13/2025 0:00	SELL	Yellow	Yellow	Yellow	Yellow	Green	Green	0.96	DN	23.2	0.221	1.5	46.7	EDGE	-0.5	-0.51	Trending	Tokyo	41
8/13/2025 1:00	SELL	Yellow	Yellow	Yellow	Yellow	Green	Green	0.95	FL	23.2	0.221	1.5	44.5	EDGE	-0.5	-0.5	Trending	Tokyo	58
8/13/2025 2:00	SELL	Yellow	Yellow	Yellow	Yellow	Green	Green	1.17	UP	23.2	0.221	1.5	41.3	EDGE	-0.4	-0.43	Trending	Tokyo	18
8/13/2025 3:00	SELL	Yellow	Yellow	Yellow	Yellow	Green	Green	1.02	FL	20.8	0.167	1.5	44.9	EDGE	-0.4	-0.44	Trending	Tokyo	14
8/13/2025 4:00	SELL	Yellow	Yellow	Yellow	Yellow	Green	Green	0.36	DN	20.8	0.167	-0.75	42.3	EDGE	-0.6	-0.58	Trending	Tokyo	17
8/13/2025 5:00	SELL	Yellow	Yellow	Yellow	Yellow	Green	Green	1.24	UP	20.8	0.167	-0.75	32.5	EDGE	-0.4	-0.37	Trending	Tokyo	16
8/13/2025 6:00	SELL	Yellow	Yellow	Yellow	Yellow	Green	Green	1.3	FL	20.8	0.167	-0.75	46.6	EDGE	-0.4	-0.37	Trending	Tokyo	14
8/13/2025 7:00	SELL	Yellow	Yellow	Yellow	Yellow	Green	Green	1.62	UP	20.7	0.295	1.5	44	EDGE	-0.3	-0.31	Trending	Tokyo	17
8/13/2025 8:00	SELL	Yellow	Yellow	Red	Yellow	Green	Green	2.09	UP	20.7	0.295	-3	46.9	BREAK	-0.2	-0.25	Trending	Tokyo-London	19
8/13/2025 9:00	SELL	Red	Yellow	Red	Yellow	Green	Yellow	2.68	UP	20.7	0.295	-3	49.5	BREAK	-0.1	-0.06	Trending	London	18
8/13/2025 10:00	SELL	Red	Yellow	Red	Yellow	Green	Yellow	2.95	UP	20.7	0.295	-3	60.3	BREAK	0	0.05	Trending	London	15
8/13/2025 11:00	SELL	Yellow	Yellow	Red	Yellow	Green	Green	2.78	FL	23.5	0.413	-1	63.6	BREAK	0.1	0.07	Trending	London	17
8/13/2025 12:00	SELL	Red	Yellow	Red	Yellow	Green	Yellow	3.29	UP	23.5	0.413	1.5	61.5	BREAK	0.2	0.25	Trending	London	14
8/13/2025 13:00	SELL	Yellow	Yellow	Red	Yellow	Green	Green	2.42	DN	23.5	0.413	1.5	70.8	BREAK	0.1	0.12	Trending	London-NewYork	16
8/13/2025 14:00	SELL	Yellow	Yellow	Red	Yellow	Green	Green	2.21	DN	23.5	0.413	1.5	58.3	BREAK	0.1	0.1	Trending	London-NewYork	16
8/13/2025 15:00	SELL	Yellow	Yellow	Red	Yellow	Green	Green	1.53	DN	26.9	0.346	1.5	55	BREAK	0	0	Trending	London-NewYork	16
8/13/2025 16:00	SELL	Yellow	Yellow	Red	Yellow	Green	Green	1.42	FL	26.9	0.346	-0.75	47.5	BREAK	0	0.01	Trending	London-NewYork	15
8/13/2025 17:00	SELL	Yellow	Yellow	Red	Yellow	Green	Green	1.64	UP	26.9	0.346	-0.75	46.2	BREAK	0.1	0.09	Trending	New York	17
8/13/2025 18:00	SELL	Yellow	Yellow	Red	Yellow	Green	Green	0.75	DN	26.9	0.346	-0.75	50.4	BREAK	-0.1	-0.08	Trending	New York	15
8/13/2025 19:00	SELL	Yellow	Yellow	Red	Yellow	Green	Green	0.91	FL	29.8	0.296	-0.75	36.7	BREAK	0	-0.04	Trending	New York	15
8/13/2025 20:00	SELL	Yellow	Yellow	Red	Yellow	Green	Green	0.39	DN	29.8	0.296	-3	38.8	BREAK	-0.1	-0.13	Trending	New York	17
8/13/2025 21:00	SELL	Yellow	Yellow	Red	Yellow	Green	Green	0.43	FL	29.8	0.296	-3	32.7	BREAK	-0.1	-0.12	Trending	New York	15
8/13/2025 22:00	SELL	Yellow	Yellow	Red	Yellow	Green	Green	0.28	FL	29.8	0.296	-3	33.3	BREAK	-0.1	-0.15	Trending	Off-Hours	17
8/13/2025 23:00	SELL	Yellow	Yellow	Yellow	Yellow	Green	Green	0.14	FL	28.4	0.273	-3	31.1	EDGE	-0.2	-0.17	Trending	Off-Hours	17
8/14/2025 0:00	SELL	Red	Yellow	Yellow	Yellow	Green	Green	0.51	UP	28.4	0.273	-3	29.2	EDGE	-0.3	-0.29	Trending	Tokyo	61
8/14/2025 1:00	SELL	Yellow	Yellow	Yellow	Yellow	Green	Green	0.01	DN	28.4	0.273	-3	23.9	EDGE	-0.2	-0.2	Trending	Tokyo	114
8/14/2025 2:00	SELL	Yellow	Yellow	Yellow	Yellow	Green	Green	0.68	UP	28.4	0.273	-3	28.2	EDGE	-0.1	-0.09	Trending	Tokyo	20
8/14/2025 3:00	SELL	Yellow	Green	Yellow	Yellow	Green	Green	0.94	UP	25.1	0.287	-3	36.3	EDGE	0	-0.03	Trending	Tokyo	15
8/14/2025 4:00	SELL	Yellow	Green	Yellow	Yellow	Green	Green	2.25	UP	25.1	0.287	-1	38.1	EDGE	0.3	0.25	Trending	Tokyo	16
8/14/2025 5:00	SELL	Yellow	Green	Yellow	Yellow	Green	Green	1.73	DN	25.1	0.287	-1	56.4	EDGE	0.2	0.18	Trending	Tokyo	17
8/14/2025 6:00	SELL	Yellow	Green	Yellow	Yellow	Green	Green	0.42	DN	25.1	0.287	-1	49.4	EDGE	0	-0.04	Trending	Tokyo	17
8/14/2025 7:00	SELL	Yellow	Yellow	Yellow	Yellow	Green	Green	0.53	FL	24.6	0.332	2	32.4	EDGE	0	-0.02	Trending	Tokyo	15
8/14/2025 8:00	SELL	Yellow	Yellow	Yellow	Yellow	Green	Green	0.56	FL	24.6	0.332	-2	34.6	EDGE	0	-0.01	Trending	Tokyo-London	19
8/14/2025 9:00	SELL	Red	Yellow	Yellow	Yellow	Green	Green	0.75	FL	24.6	0.332	-2	34.8	EDGE	-0.2	-0.25	Trending	London	18
8/14/2025 10:00	SELL	Yellow	Yellow	Yellow	Yellow	Green	Green	0.98	UP	24.6	0.332	-2	17.8	EDGE	-0.3	-0.31	Trending	London	15
8/14/2025 11:00	SELL	Yellow	Yellow	Yellow	Yellow	Green	Green	1.32	UP	21.8	0.088	-2	15.5	EDGE	-0.4	-0.41	Trending	London	16
8/14/2025 12:00	SELL	Yellow	Yellow	Yellow	Yellow	Green	Green	1.17	FL	21.8	0.088	0.25	9.2	EDGE	-0.4	-0.41	Trending	London	14
8/14/2025 13:00	SELL	Yellow	Yellow	Yellow	Yellow	Green	Green	1.24	FL	21.8	0.088	0.25	11.3	EDGE	-0.4	-0.45	Trending	London-NewYork	15
8/14/2025 14:00	SELL	Yellow	Yellow	Yellow	Yellow	Green	Green	0.97	DN	21.8	0.088	0.25	10.2	EDGE	-0.4	-0.4	Trending	London-NewYork	18
8/14/2025 15:00	SELL	Green	Yellow	Yellow	Yellow	Green	Green	2.4	UP	22.1	0.004	0.25	15.1	EDGE	-0.8	-0.78	Trending	London-NewYork	15
8/14/2025 16:00	SELL	Green	Yellow	Yellow	Yellow	Green	Green	2.95	UP	22.1	0.004	0.25	-13	EDGE	-1	-0.96	Trending	London-NewYork	15
8/14/2025 17:00	SELL	Red	Yellow	Yellow	Yellow	Green	Green	2.55	DN	22.1	0.004	0.25	-25.3	EDGE	-1	-0.95	Trending	New York	15
8/14/2025 18:00	SELL	Green	Yellow	Yellow	Yellow	Green	Green	3.22	UP	22.1	0.004	0.25	-20.2	EDGE	-1.1	-1.13	Trending	New York	17
8/14/2025 19:00	SELL	Red	Yellow	Yellow	Yellow	Green	Green	2.58	DN	24.8	0.069	0.25	-32	EDGE	-1	-1.03	Trending	New York	14
8/14/2025 20:00	SELL	Red	Yellow	Yellow	Yellow	Green	Green	2.07	DN	24.8	0.069	0.25	-19.3	EDGE	-0.9	-0.94	Trending	New York	14
8/14/2025 21:00	SELL	Red	Yellow	Yellow	Yellow	Green	Green	1.55	DN	24.8	0.069	0.25	-8.6	EDGE	-0.9	-0.86	Trending	New York	14
8/14/2025 22:00	SELL	Red	Yellow	Yellow	Yellow	Green	Green	1.15	DN	24.8	0.069	0.25	0.5	EDGE	-0.8	-0.79	Trending	Off-Hours	18
8/14/2025 23:00	SELL	Yellow	Yellow	Yellow	Yellow	Green	Green	1.61	UP	26.6	0.036	0.25	9	EDGE	-0.8	-0.84	Trending	Off-Hours	17
8/15/2025 0:00	SELL	Red	Yellow	Yellow	Yellow	Green	Green	0.88	DN	26.6	0.036	-1.75	-13.4	EDGE	-0.7	-0.73	Trending	Tokyo	202
8/15/2025 1:00	SELL	Red	Yellow	Yellow	Yellow	Green	Green	0.72	FL	26.6	0.036	-1.75	13.7	EDGE	-0.7	-0.7	Trending	Tokyo	70
8/15/2025 2:00	SELL	Red	Yellow	Yellow	Yellow	Green	Green	0.79	FL	26.6	0.036	-1.75	15.4	EDGE	-0.7	-0.72	Trending	Tokyo	17
8/15/2025 3:00	SELL	Red	Yellow	Yellow	Yellow	Green	Green	0.74	FL	27.1	0.124	-1.75	13.3	EDGE	-0.7	-0.73	Trending	Tokyo	19
8/15/2025 4:00	SELL	Yellow	Yellow	Yellow	Yellow	Green	Green	0.94	FL	27.1	0.124	-1.75	14.4	EDGE	-0.8	-0.79	Trending	Tokyo	16
8/15/2025 5:00	SELL	Yellow	Yellow	Yellow	Yellow	Green	Green	1.03	FL	27.1	0.124	-1.75	7.5	EDGE	-0.8	-0.81	Trending	Tokyo	16
8/15/2025 6:00	SELL	Red	Yellow	Yellow	Yellow	Green	Green	0.45	DN	27.1	0.124	-1.75	8.7	EDGE	-0.7	-0.71	Trending	Tokyo	19
8/15/2025 7:00	SELL	Red	Yellow	Yellow	Yellow	Green	Green	0.76	UP	27.5	0.165	-1.75	18.4	EDGE	-0.8	-0.77	Trending	Tokyo	18
8/15/2025 8:00	SELL	Red	Yellow	Yellow	Yellow	Green	Green	0.45	DN	27.5	0.165	0.25	12.4	EDGE	-0.7	-0.71	Trending	Tokyo-London	16
8/15/2025 9:00	SELL	Red	Yellow	Yellow	Yellow	Green	Green	0.12	DN	27.5	0.165	0.25	18.6	EDGE	-0.7	-0.66	Trending	London	18
8/15/2025 10:00	SELL	Yellow	Yellow	Yellow	Yellow	Green	Green	0.58	UP	27.5	0.165	0.25	24.5	EDGE	-0.5	-0.55	Trending	London	15
8/15/2025 11:00	SELL	Yellow	Yellow	Yellow	Yellow	Green	Green	0.2	DN	25.4	0.084	0.25	34.4	EDGE	-0.6	-0.6	Trending	London	14
8/15/2025 12:00	SELL	Red	Yellow	Yellow	Yellow	Green	Green	0.54	UP	25.4	0.084	2.25	28.2	EDGE	-0.7	-0.73	Trending	London	15
8/15/2025 13:00	SELL	Yellow	Yellow	Yellow	Yellow	Green	Green	0.07	DN	25.4	0.084	2.25	16.2	EDGE	-0.6	-0.63	Trending	London-NewYork	15
8/15/2025 14:00	SELL	Yellow	Yellow	Yellow	Yellow	Green	Green	0.35	UP	25.4	0.084	2.25	27.3	EDGE	-0.6	-0.59	Trending	London-NewYork	16
8/15/2025 15:00	SELL	Yellow	Yellow	Yellow	Green	Green	Green	0.98	UP	22.3	0.087	4.5	30.1	EDGE	-0.5	-0.48	Trending	London-NewYork	18
8/15/2025 16:00	SELL	Yellow	Yellow	Yellow	Yellow	Green	Green	1.95	UP	22.3	0.087	-5	38.1	EDGE	-0.3	-0.29	Trending	London-NewYork	16
8/15/2025 17:00	SELL	Yellow	Yellow	Yellow	Yellow	Green	Green	2.24	UP	22.3	0.087	-5	50.1	EDGE	-0.2	-0.2	Trending	New York	19
8/15/2025 18:00	SELL	Yellow	Yellow	Yellow	Yellow	Green	Green	1.24	DN	22.3	0.087	-5	53.4	EDGE	-0.4	-0.35	Trending	New York	15
8/15/2025 19:00	SELL	Yellow	Yellow	Yellow	Yellow	Green	Green	0.98	DN	22.9	0.228	-5	40.1	EDGE	-0.4	-0.39	Trending	New York	17
8/15/2025 20:00	SELL	Yellow	Yellow	Yellow	Yellow	Green	Green	0.49	DN	22.9	0.228	-5	36.6	EDGE	-0.5	-0.46	Trending	New York	18
8/15/2025 21:00	SELL	Yellow	Yellow	Yellow	Yellow	Green	Green	0.16	DN	22.9	0.228	-5	31.3	EDGE	-0.5	-0.51	Trending	New York	18
8/15/2025 22:00	SELL	Yellow	Yellow	Yellow	Yellow	Green	Green	0.63	UP	22.9	0.228	-5	34.4	EDGE	-0.4	-0.43	Trending	Off-Hours	17
8/15/2025 23:00	SELL	Yellow	Yellow	Yellow	Yellow	Green	Green	0.85	UP	21.6	0.205	-5	36.5	EDGE	-0.4	-0.41	Trending	Off-Hours	57
8/18/2025 0:00	SELL	Red	Yellow	Yellow	Red	Green	Yellow	0.01	DN	21.6	0.205	-7.25	31.8	EDGE	-0.5	-0.54	Trending	Tokyo	146
8/18/2025 1:00	SELL	Yellow	Yellow	Yellow	Red	Green	Green	0.91	UP	21.6	0.205	-7.25	26.6	EDGE	-0.4	-0.38	Trending	Tokyo	127
8/18/2025 2:00	SELL	Yellow	Yellow	Yellow	Red	Green	Green	1.25	UP	21.6	0.205	-7.25	37.5	EDGE	-0.3	-0.31	Trending	Tokyo	17
8/18/2025 3:00	SELL	Yellow	Green	Yellow	Red	Green	Green	0.69	DN	22	0.176	-9.25	40.5	EDGE	-0.4	-0.39	Trending	Tokyo	19
8/18/2025 4:00	SELL	Yellow	Green	Yellow	Red	Green	Green	1.54	UP	22	0.176	-9.25	33.7	EDGE	-0.2	-0.23	Trending	Tokyo	19
8/18/2025 5:00	SELL	Yellow	Green	Yellow	Red	Green	Green	0.79	DN	22	0.176	-9.25	44.5	EDGE	-0.3	-0.35	Trending	Tokyo	14
8/18/2025 6:00	SELL	Yellow	Green	Yellow	Red	Green	Green	1.33	UP	22	0.176	-9.25	35.9	EDGE	-0.3	-0.26	Trending	Tokyo	19
8/18/2025 7:00	SELL	Yellow	Green	Yellow	Red	Green	Green	1.21	FL	23.3	0.051	-9.25	41.3	EDGE	-0.3	-0.27	Trending	Tokyo	19
8/18/2025 8:00	SELL	Yellow	Green	Yellow	Red	Green	Green	0.84	DN	23.3	0.051	-5.25	38.6	EDGE	-0.3	-0.32	Trending	Tokyo-London	14
8/18/2025 9:00	SELL	Red	Green	Yellow	Red	Green	Yellow	0.32	DN	23.3	0.051	-5.25	34.6	EDGE	-0.5	-0.48	Trending	London	18
8/18/2025 10:00	SELL	Red	Green	Yellow	Red	Green	Yellow	0.42	FL	23.3	0.051	-5.25	23	EDGE	-0.5	-0.5	Trending	London	17
8/18/2025 11:00	SELL	Red	Yellow	Yellow	Red	Green	Yellow	0.45	FL	21.9	0.229	-5.25	22.2	EDGE	-0.5	-0.51	Trending	London	17
8/18/2025 12:00	SELL	Red	Yellow	Yellow	Yellow	Green	Green	0.52	FL	21.9	0.229	-3.25	22.5	EDGE	-0.5	-0.53	Trending	London	18
8/18/2025 13:00	SELL	Yellow	Yellow	Yellow	Yellow	Green	Green	1.07	UP	21.9	0.229	-3.25	21.4	EDGE	-0.6	-0.63	Trending	London-NewYork	15
8/18/2025 14:00	SELL	Yellow	Yellow	Yellow	Yellow	Green	Green	1.42	UP	21.9	0.229	-3.25	13.7	EDGE	-0.7	-0.7	Trending	London-NewYork	18
8/18/2025 15:00	SELL	Yellow	Yellow	Yellow	Yellow	Green	Green	1.74	UP	19.9	0.322	-3.25	8	EDGE	-0.8	-0.76	Trending	London-NewYork	18
8/18/2025 16:00	SELL	Red	Yellow	Yellow	Yellow	Green	Green	1.29	DN	19.9	0.322	2	3.2	EDGE	-0.7	-0.72	Trending	London-NewYork	17
8/18/2025 17:00	SELL	Green	Yellow	Yellow	Yellow	Green	Green	2.11	UP	19.9	0.322	2	9.1	EDGE	-0.9	-0.9	Trending	New York	19
8/18/2025 18:00	SELL	Red	Yellow	Yellow	Yellow	Green	Green	1.6	DN	19.9	0.322	2	-7.1	EDGE	-0.8	-0.84	Trending	New York	14
8/18/2025 19:00	SELL	Green	Green	Yellow	Yellow	Green	Green	2.36	UP	20.1	0.274	2	1.1	EDGE	-1	-1	Trending	New York	15
8/18/2025 20:00	SELL	Yellow	Green	Yellow	Green	Green	Green	2.2	FL	20.1	0.274	6.5	-11.9	EDGE	-1	-1	Trending	New York	17
8/18/2025 21:00	SELL	Yellow	Green	Yellow	Green	Green	Green	1.88	DN	20.1	0.274	6.5	-10.1	EDGE	-1	-0.97	Trending	New York	16
8/18/2025 22:00	SELL	Yellow	Green	Yellow	Green	Green	Green	1.58	DN	20.1	0.274	6.5	-4.7	EDGE	-0.9	-0.93	Trending	Off-Hours	17
8/18/2025 23:00	SELL	Green	Yellow	Yellow	Green	Green	Green	2.44	UP	21.7	0.175	8.5	0.2	EDGE	-1.1	-1.09	Trending	Off-Hours	18
8/19/2025 0:00	SELL	Yellow	Yellow	Yellow	Green	Green	Green	2.14	DN	21.7	0.175	8.5	-31.7	EDGE	-1.1	-1.09	Trending	Tokyo	182
8/19/2025 1:00	SELL	Red	Yellow	Yellow	Green	Green	Green	1.51	DN	21.7	0.175	8.5	-12.6	EDGE	-1	-1	Trending	Tokyo	94
8/19/2025 2:00	SELL	Red	Yellow	Yellow	Green	Green	Green	1.15	DN	21.7	0.175	8.5	-2.8	EDGE	-1	-0.96	Trending	Tokyo	17
8/19/2025 3:00	SELL	Red	Yellow	Yellow	Green	Green	Green	0.67	DN	24.3	0.061	6.25	2.3	EDGE	-0.9	-0.89	Trending	Tokyo	16
8/19/2025 4:00	SELL	Yellow	Yellow	Yellow	Green	Green	Green	1.15	UP	24.3	0.061	6.25	10.3	EDGE	-1	-1	Trending	Tokyo	19
8/19/2025 5:00	SELL	Yellow	Yellow	Yellow	Green	Green	Green	0.94	DN	24.3	0.061	6.25	1	EDGE	-1	-0.97	Trending	Tokyo	16
8/19/2025 6:00	SELL	Yellow	Yellow	Yellow	Green	Green	Green	1.41	UP	24.3	0.061	6.25	5.4	EDGE	-1.1	-1.06	Trending	Tokyo	18
8/19/2025 7:00	SELL	Yellow	Yellow	Yellow	Green	Green	Green	1.24	FL	25.6	0.086	6.25	-3.9	EDGE	-1	-1.03	Trending	Tokyo	16
8/19/2025 8:00	SELL	Green	Yellow	Yellow	Green	Green	Green	2.44	UP	25.6	0.086	6.25	0.7	EDGE	-1.3	-1.26	Trending	Tokyo-London	17
8/19/2025 9:00	SELL	Red	Yellow	Yellow	Green	Green	Green	1.01	DN	25.6	0.086	6.25	-19.7	EDGE	-1.1	-1.06	Trending	London	18
8/19/2025 10:00	SELL	Red	Yellow	Yellow	Green	Green	Green	0.76	DN	25.6	0.086	6.25	1.7	EDGE	-1	-1.04	Trending	London	16
8/19/2025 11:00	SELL	Red	Yellow	Yellow	Green	Green	Green	0.7	FL	28.3	0.164	6.25	4.2	EDGE	-1	-1.04	Trending	London	17
8/19/2025 12:00	SELL	Yellow	Yellow	Yellow	Green	Green	Green	0.12	DN	28.3	0.164	4.25	4.8	EDGE	-0.9	-0.89	Trending	London	17
8/19/2025 13:00	SELL	Red	Yellow	Yellow	Green	Green	Green	0.35	UP	28.3	0.164	4.25	19.8	EDGE	-1	-0.98	Trending	London-NewYork	15
8/19/2025 14:00	SELL	Red	Yellow	Yellow	Green	Green	Green	0.04	DN	28.3	0.164	4.25	9.3	EDGE	-0.9	-0.93	Trending	London-NewYork	18
8/19/2025 15:00	SELL	Yellow	Yellow	Yellow	Green	Green	Green	0.38	UP	26.9	0.026	4.25	15.5	EDGE	-0.8	-0.84	Trending	London-NewYork	17
8/19/2025 16:00	SELL	Yellow	Yellow	Yellow	Yellow	Green	Green	0.02	DN	26.9	0.026	1.25	22.7	EDGE	-0.9	-0.91	Trending	London-NewYork	15
8/19/2025 17:00	SELL	Yellow	Yellow	Yellow	Yellow	Green	Green	0.86	UP	26.9	0.026	1.25	15.8	EDGE	-1.1	-1.1	Trending	New York	18
8/19/2025 18:00	SELL	Yellow	Yellow	Yellow	Yellow	Green	Green	1.45	UP	26.9	0.026	1.25	-1.7	EDGE	-1.2	-1.23	Trending	New York	16
8/19/2025 19:00	SELL	Yellow	Green	Yellow	Yellow	Green	Green	1.37	FL	27.3	0.289	1.25	-12.9	EDGE	-1.2	-1.23	Trending	New York	19
8/19/2025 20:00	SELL	Yellow	Green	Yellow	Yellow	Green	Green	1.48	FL	27.3	0.289	1.25	-11.5	EDGE	-1.3	-1.27	Trending	New York	15
8/19/2025 21:00	SELL	Yellow	Green	Yellow	Yellow	Green	Green	1.71	UP	27.3	0.289	1.25	-13.1	EDGE	-1.3	-1.35	Trending	New York	17
8/19/2025 22:00	SELL	Yellow	Green	Yellow	Yellow	Green	Green	1.44	DN	27.3	0.289	1.25	-19.2	EDGE	-1.3	-1.3	Trending	Off-Hours	17
8/19/2025 23:00	SELL	Yellow	Green	Yellow	Green	Green	Green	1.39	FL	29.6	0.389	4.25	-11.4	EDGE	-1.4	-1.43	Trending	Off-Hours	17
8/20/2025 0:00	SELL	Yellow	Green	Yellow	Green	Green	Green	1.6	UP	29.6	0.389	4.25	-9.9	EDGE	-1.5	-1.49	Trending	Tokyo	173
8/20/2025 1:00	SELL	Red	Green	Yellow	Green	Green	Green	1.1	DN	29.6	0.389	4.25	-15	EDGE	-1.4	-1.42	Trending	Tokyo	98
8/20/2025 2:00	SELL	Yellow	Green	Yellow	Green	Green	Green	1	FL	29.6	0.389	4.25	-6.2	EDGE	-1.4	-1.4	Trending	Tokyo	17
8/20/2025 3:00	SELL	Yellow	Green	Yellow	Green	Green	Green	1.14	FL	31.9	0.46	4.25	-5	EDGE	-1.4	-1.45	Trending	Tokyo	17
8/20/2025 4:00	SELL	Yellow	Green	Yellow	Green	Green	Green	1	FL	31.9	0.46	4.25	-7.6	EDGE	-1.4	-1.44	Trending	Tokyo	14
8/20/2025 5:00	SELL	Green	Green	Green	Green	Green	Green	2.45	UP	31.9	0.46	4.25	-5.2	OK	-1.8	-1.78	Trending	Tokyo	16
8/20/2025 6:00	SELL	Green	Green	Green	Green	Green	Green	2.96	UP	31.9	0.46	4.25	-34.1	OK	-1.9	-1.94	Trending	Tokyo	18
8/20/2025 7:00	SELL	Red	Green	Green	Yellow	Green	Green	1.45	DN	35.2	0.51	0.25	-46	OK	-1.7	-1.67	Trending	Tokyo	18
8/20/2025 8:00	SELL	Red	Green	Yellow	Yellow	Green	Green	0.54	DN	35.2	0.51	0.25	-17.8	EDGE	-1.5	-1.5	Trending	Tokyo-London	16
8/20/2025 9:00	SELL	Yellow	Green	Green	Yellow	Green	Green	1.18	UP	35.2	0.51	0.25	-2.8	OK	-1.7	-1.67	Trending	London	18
8/20/2025 10:00	SELL	Yellow	Green	Green	Yellow	Green	Green	1.2	FL	35.2	0.51	0.25	-17	OK	-1.7	-1.71	Trending	London	15
