Snapshot_Time	Direction	RTM	ADX	D1	FLOW	ZOMBIE	CRISIS	RTM_Dist_xATR	RTM_Arrow	ADX_Val	EffRatio_H4	Flow_Score	Trend_Score	D1_Status	Zombie_Score	Zombie_MidShift_xATR	Regime	Session	Spread_Points
7/10/2025 19:00	BUY	Green	Green	Green	Yellow	Yellow	Green	3.19	FL	33	0.564	2.25	70.6	OK	0.3	0.34	Trending	New York	16
7/10/2025 20:00	BUY	Yellow	Green	Green	Green	Yellow	Green	2.94	DN	33	0.564	4.5	72	OK	0.4	0.36	Trending	New York	15
7/10/2025 21:00	BUY	Green	Green	Green	Green	Yellow	Green	3.38	UP	33	0.564	4.5	66.3	OK	0.2	0.23	Trending	New York	17
7/10/2025 22:00	BUY	Yellow	Green	Green	Green	Yellow	Green	3.42	FL	33	0.564	4.5	73	OK	0.2	0.18	Trending	Off-Hours	19
7/10/2025 23:00	BUY	Red	Green	Green	Green	Yellow	Green	2.17	DN	38	0.522	4.25	72.6	OK	0.3	0.35	Trending	Off-Hours	17
7/11/2025 0:00	BUY	Red	Green	Green	Green	Yellow	Green	1.55	DN	38	0.522	4.25	35.4	OK	0.4	0.41	Trending	Tokyo	212
7/11/2025 1:00	BUY	Green	Green	Green	Green	Yellow	Green	2.46	UP	38	0.522	4.25	49.3	OK	0.2	0.19	Trending	Tokyo	101
7/11/2025 2:00	BUY	Yellow	Green	Green	Green	Yellow	Green	2.45	FL	38	0.522	4.25	64.8	OK	0.2	0.16	Trending	Tokyo	19
7/11/2025 3:00	BUY	Red	Green	Green	Yellow	Yellow	Green	1.06	DN	39.3	0.614	2.25	63.3	OK	0.4	0.37	Trending	Tokyo	19
7/11/2025 4:00	BUY	Green	Green	Green	Green	Yellow	Green	2.5	UP	39.3	0.614	4.5	43.6	OK	-0.1	-0.05	Trending	Tokyo	19
7/11/2025 5:00	BUY	Red	Green	Green	Green	Yellow	Green	2.09	DN	39.3	0.614	4.5	75.6	OK	0	0	Trending	Tokyo	15
7/11/2025 6:00	BUY	Yellow	Green	Green	Green	Yellow	Green	2.18	FL	39.3	0.614	4.5	66.5	OK	-0.1	-0.07	Trending	Tokyo	15
7/11/2025 7:00	BUY	Red	Green	Green	Green	Yellow	Green	1.39	DN	41.1	0.796	4.5	68.6	OK	0.1	0.1	Trending	Tokyo	15
7/11/2025 8:00	BUY	Yellow	Green	Green	Green	Yellow	Green	1.63	UP	41.1	0.796	6.5	53.5	OK	0	0.02	Trending	Tokyo-London	15
7/11/2025 9:00	BUY	Green	Green	Green	Green	Yellow	Green	2.02	UP	41.1	0.796	6.5	57.5	OK	-0.1	-0.12	Trending	London	15
7/11/2025 10:00	BUY	Red	Green	Green	Green	Yellow	Green	1.58	DN	41.1	0.796	6.5	66.5	OK	-0.1	-0.06	Trending	London	16
7/11/2025 11:00	BUY	Red	Green	Green	Green	Yellow	Green	0.7	DN	42.7	0.744	6.5	58	OK	0.1	0.14	Trending	London	15
7/11/2025 12:00	BUY	Yellow	Green	Green	Green	Yellow	Green	1.01	UP	42.7	0.744	6.5	40.2	OK	0	0.04	Trending	London	17
7/11/2025 13:00	BUY	Yellow	Green	Green	Green	Yellow	Green	1.44	UP	42.7	0.744	6.5	48	OK	-0.1	-0.1	Trending	London-NewYork	17
7/11/2025 14:00	BUY	Red	Green	Green	Green	Yellow	Green	0.92	DN	42.7	0.744	6.5	56.9	OK	0	0.02	Trending	London-NewYork	18
7/11/2025 15:00	BUY	Red	Green	Green	Green	Yellow	Green	0.06	DN	40.2	0.612	6.5	44.6	OK	0.2	0.23	Trending	London-NewYork	16
7/11/2025 16:00	BUY	Red	Green	Green	Red	Yellow	Yellow	0.43	UP	40.2	0.612	-5.25	29.1	OK	0.1	0.11	Trending	London-NewYork	16
7/11/2025 17:00	BUY	Red	Green	Green	Red	Yellow	Yellow	0.29	FL	40.2	0.612	-5.25	37.5	OK	0.1	0.15	Trending	New York	15
7/11/2025 18:00	BUY	Yellow	Green	Green	Red	Yellow	Yellow	0.2	FL	40.2	0.612	-5.25	34	OK	0.3	0.28	Trending	New York	16
7/11/2025 19:00	BUY	Red	Green	Green	Red	Yellow	Yellow	0.08	FL	38	0.685	-5.25	24	OK	0.2	0.21	Trending	New York	16
7/11/2025 20:00	BUY	Yellow	Green	Green	Yellow	Yellow	Green	0.01	FL	38	0.685	-1	30.5	OK	0.2	0.23	Trending	New York	16
7/11/2025 21:00	BUY	Yellow	Green	Green	Yellow	Yellow	Green	0.08	FL	38	0.685	-1	28.2	OK	0.2	0.25	Trending	New York	16
7/11/2025 22:00	BUY	Red	Green	Green	Yellow	Yellow	Green	0.06	FL	38	0.685	-1	30.2	OK	0.2	0.22	Trending	Off-Hours	16
7/11/2025 23:00	BUY	Red	Green	Green	Yellow	Green	Green	0.3	UP	35.7	0.67	-1	34.7	OK	0.2	0.17	Trending	Off-Hours	55
7/14/2025 0:00	BUY	Yellow	Green	Green	Yellow	Green	Green	0.76	UP	35.7	0.67	1.25	13.5	OK	0.4	0.43	Trending	Tokyo	150
7/14/2025 1:00	BUY	Yellow	Green	Green	Yellow	Green	Green	0.32	DN	35.7	0.67	1.25	16.2	OK	0.3	0.33	Trending	Tokyo	146
7/14/2025 2:00	BUY	Red	Green	Green	Yellow	Green	Green	0.05	DN	35.7	0.67	1.25	24	OK	0.2	0.24	Trending	Tokyo	18
7/14/2025 3:00	BUY	Red	Green	Green	Yellow	Green	Green	0.47	UP	31	0.664	1.25	30	OK	0.1	0.13	Trending	Tokyo	19
7/14/2025 4:00	BUY	Yellow	Green	Green	Red	Green	Yellow	0.64	FL	31	0.664	-5.25	37.3	OK	0.4	0.42	Trending	Tokyo	18
7/14/2025 5:00	BUY	Yellow	Green	Green	Red	Green	Yellow	0.61	FL	31	0.664	-5.25	15.8	OK	0.4	0.41	Trending	Tokyo	15
7/14/2025 6:00	BUY	Yellow	Green	Green	Red	Green	Yellow	0.3	DN	31	0.664	-5.25	18.8	OK	0.3	0.34	Trending	Tokyo	16
7/14/2025 7:00	BUY	Yellow	Green	Green	Red	Green	Green	0.77	UP	27	0.471	-5.25	25.1	OK	0.4	0.44	Trending	Tokyo	16
7/14/2025 8:00	BUY	Yellow	Green	Green	Red	Green	Green	0.85	FL	27	0.471	-5.25	17.6	OK	0.5	0.48	Trending	Tokyo-London	14
7/14/2025 9:00	BUY	Yellow	Green	Green	Red	Green	Green	1.08	UP	27	0.471	-5.25	15.4	OK	0.5	0.54	Trending	London	16
7/14/2025 10:00	BUY	Yellow	Green	Green	Red	Green	Green	0.41	DN	27	0.471	-5.25	12.5	OK	0.4	0.42	Trending	London	15
7/14/2025 11:00	BUY	Yellow	Green	Green	Yellow	Green	Green	0.81	UP	25.2	0.361	-3.25	22.9	OK	0.5	0.53	Trending	London	18
7/14/2025 12:00	BUY	Yellow	Green	Green	Yellow	Green	Green	0.63	FL	25.2	0.361	-1	14.6	OK	0.5	0.5	Trending	London	16
7/14/2025 13:00	BUY	Yellow	Green	Green	Yellow	Green	Green	0.95	UP	25.2	0.361	-1	18.1	OK	0.6	0.59	Trending	London-NewYork	18
7/14/2025 14:00	BUY	Yellow	Green	Green	Yellow	Green	Green	1.06	FL	25.2	0.361	-1	12.3	OK	0.6	0.61	Trending	London-NewYork	16
7/14/2025 15:00	BUY	Yellow	Yellow	Green	Yellow	Green	Green	1.19	FL	25	0.247	-1	11.7	OK	0.6	0.64	Trending	London-NewYork	16
7/14/2025 16:00	BUY	Yellow	Yellow	Green	Yellow	Green	Green	0.53	DN	25	0.247	-3	10.9	OK	0.5	0.52	Trending	London-NewYork	16
7/14/2025 17:00	BUY	Yellow	Yellow	Yellow	Yellow	Green	Green	1.79	UP	25	0.247	-3	20.7	EDGE	0.8	0.81	Trending	New York	17
7/14/2025 18:00	BUY	Yellow	Yellow	Yellow	Yellow	Green	Green	1.87	FL	25	0.247	-3	0.7	EDGE	0.8	0.81	Trending	New York	15
7/14/2025 19:00	BUY	Yellow	Green	Yellow	Yellow	Green	Green	2.06	FL	26.9	0.016	-3	2.1	EDGE	0.9	0.87	Trending	New York	19
7/14/2025 20:00	BUY	Yellow	Green	Yellow	Yellow	Green	Green	1.25	DN	26.9	0.016	-3	0.1	EDGE	0.7	0.75	Trending	New York	19
7/14/2025 21:00	BUY	Yellow	Green	Yellow	Yellow	Green	Green	1.29	FL	26.9	0.016	-3	12.1	EDGE	0.8	0.77	Trending	New York	16
7/14/2025 22:00	BUY	Yellow	Green	Yellow	Yellow	Green	Green	1.47	FL	26.9	0.016	-3	10.9	EDGE	0.8	0.81	Trending	Off-Hours	16
7/14/2025 23:00	BUY	Yellow	Green	Yellow	Yellow	Green	Green	1.49	FL	28.6	0.011	-3	9	EDGE	0.9	0.86	Trending	Off-Hours	18
7/15/2025 0:00	BUY	Yellow	Green	Yellow	Yellow	Green	Green	1.46	FL	28.6	0.011	-3	-4	EDGE	0.9	0.87	Trending	Tokyo	212
7/15/2025 1:00	BUY	Yellow	Green	Yellow	Yellow	Green	Green	1.19	DN	28.6	0.011	-3	10.2	EDGE	0.8	0.84	Trending	Tokyo	123
7/15/2025 2:00	BUY	Yellow	Green	Yellow	Yellow	Green	Green	1.13	FL	28.6	0.011	-3	14.1	EDGE	0.8	0.84	Trending	Tokyo	17
7/15/2025 3:00	BUY	Yellow	Yellow	Green	Red	Green	Yellow	0.7	DN	31.3	0.281	-7	15.4	OK	0.8	0.78	Trending	Tokyo	19
7/15/2025 4:00	BUY	Yellow	Yellow	Green	Red	Green	Yellow	0.46	DN	31.3	0.281	-7	19.7	OK	0.8	0.76	Trending	Tokyo	17
7/15/2025 5:00	BUY	Yellow	Yellow	Yellow	Red	Green	Yellow	1.31	UP	31.3	0.281	-7	22.1	EDGE	0.9	0.92	Trending	Tokyo	17
7/15/2025 6:00	BUY	Yellow	Yellow	Yellow	Red	Green	Yellow	0.96	DN	31.3	0.281	-7	9.6	EDGE	0.9	0.87	Trending	Tokyo	14
7/15/2025 7:00	BUY	Yellow	Yellow	Yellow	Red	Green	Yellow	1.21	UP	33.7	0.337	-7	15.4	EDGE	0.9	0.92	Trending	Tokyo	17
7/15/2025 8:00	BUY	Yellow	Yellow	Green	Red	Green	Yellow	0.02	DN	33.7	0.337	-7	12.7	OK	0.7	0.73	Trending	Tokyo-London	18
7/15/2025 9:00	BUY	Red	Yellow	Green	Red	Green	Yellow	0.08	FL	33.7	0.337	-7	27.9	OK	0.7	0.71	Trending	London	17
7/15/2025 10:00	BUY	Yellow	Yellow	Green	Red	Green	Yellow	1.37	UP	33.7	0.337	-7	28.3	OK	0.5	0.46	Trending	London	18
7/15/2025 11:00	BUY	Red	Yellow	Green	Red	Green	Yellow	0.89	DN	30.1	0.057	-7	46.2	OK	0.5	0.52	Trending	London	16
7/15/2025 12:00	BUY	Yellow	Yellow	Green	Yellow	Green	Green	0.99	FL	30.1	0.057	-1.75	39.3	OK	0.5	0.48	Trending	London	15
7/15/2025 13:00	BUY	Yellow	Yellow	Green	Yellow	Green	Green	0.89	FL	30.1	0.057	-1.75	40.4	OK	0.5	0.48	Trending	London-NewYork	16
7/15/2025 14:00	BUY	Red	Yellow	Green	Yellow	Green	Green	0.22	DN	30.1	0.057	-1.75	38.9	OK	0.6	0.61	Trending	London-NewYork	16
7/15/2025 15:00	BUY	Red	Yellow	Green	Yellow	Green	Green	0.65	UP	26.6	0.237	0.25	29.3	OK	0.5	0.51	Trending	London-NewYork	16
7/15/2025 16:00	BUY	Yellow	Yellow	Yellow	Yellow	Green	Green	1.23	UP	26.6	0.237	0.25	36.9	EDGE	1	0.97	Trending	London-NewYork	14
7/15/2025 17:00	BUY	Yellow	Yellow	Yellow	Yellow	Green	Green	2.28	UP	26.6	0.237	0.25	2.1	EDGE	1.3	1.31	Trending	New York	15
7/15/2025 18:00	BUY	Yellow	Yellow	Yellow	Yellow	Green	Green	2.37	FL	26.6	0.237	0.25	-29	EDGE	1.4	1.37	Trending	New York	15
7/15/2025 19:00	BUY	Red	Yellow	Yellow	Yellow	Yellow	Green	2.73	UP	27.9	0.514	-0.5	-29.7	EDGE	1.5	1.52	Trending	New York	17
7/15/2025 20:00	BUY	Yellow	Yellow	Yellow	Yellow	Green	Green	2.41	DN	27.9	0.514	-0.5	-39.2	EDGE	1.5	1.48	Trending	New York	18
7/15/2025 21:00	BUY	Yellow	Yellow	Yellow	Yellow	Green	Green	2.02	DN	27.9	0.514	-0.5	-31.7	EDGE	1.4	1.43	Trending	New York	15
7/15/2025 22:00	BUY	Yellow	Yellow	Yellow	Yellow	Green	Green	1.91	FL	27.9	0.514	-0.5	-24.2	EDGE	1.4	1.42	Trending	Off-Hours	15
7/15/2025 23:00	BUY	Yellow	Yellow	Yellow	Yellow	Yellow	Green	1.91	FL	29.1	0.454	-0.5	-20.8	EDGE	1.4	1.42	Trending	Off-Hours	19
7/16/2025 0:00	BUY	Yellow	Yellow	Yellow	Yellow	Yellow	Yellow	2.42	UP	29.1	0.454	-5	-20.4	EDGE	1.5	1.55	Trending	Tokyo	69
7/16/2025 1:00	BUY	Yellow	Yellow	Yellow	Yellow	Yellow	Yellow	1.86	DN	29.1	0.454	-5	-30.8	EDGE	1.4	1.45	Trending	Tokyo	96
7/16/2025 2:00	BUY	Yellow	Yellow	Yellow	Yellow	Yellow	Yellow	1.3	DN	29.1	0.454	-5	-18.1	EDGE	1.4	1.35	Trending	Tokyo	16
7/16/2025 3:00	BUY	Yellow	Green	Yellow	Yellow	Yellow	Green	0.44	DN	26.2	0.343	-5	-6.5	EDGE	1.2	1.19	Trending	Tokyo	19
7/16/2025 4:00	BUY	Yellow	Green	Yellow	Yellow	Yellow	Green	0.15	DN	26.2	0.343	-0.5	11.5	EDGE	1.1	1.12	Trending	Tokyo	16
7/16/2025 5:00	BUY	Yellow	Green	Yellow	Yellow	Yellow	Green	0.51	UP	26.2	0.343	-0.5	17.5	EDGE	1.2	1.21	Trending	Tokyo	15
7/16/2025 6:00	BUY	Yellow	Green	Yellow	Yellow	Yellow	Green	0.43	FL	26.2	0.343	-0.5	9.1	EDGE	1.2	1.19	Trending	Tokyo	17
7/16/2025 7:00	BUY	Yellow	Green	Yellow	Yellow	Yellow	Green	0.32	FL	23.7	0.356	-0.5	12	EDGE	1.2	1.16	Trending	Tokyo	14
7/16/2025 8:00	BUY	Yellow	Green	Yellow	Green	Yellow	Green	0.66	UP	23.7	0.356	3.5	15	EDGE	1.2	1.22	Trending	Tokyo-London	16
7/16/2025 9:00	BUY	Yellow	Green	Yellow	Green	Yellow	Green	0.54	FL	23.7	0.356	3.5	8.4	EDGE	1.2	1.21	Trending	London	15
7/16/2025 10:00	BUY	Yellow	Green	Yellow	Green	Yellow	Green	0.33	DN	23.7	0.356	3.5	10.5	EDGE	1.2	1.18	Trending	London	16
7/16/2025 11:00	BUY	Yellow	Green	Yellow	Green	Yellow	Green	0.58	UP	21.6	0.389	3.5	14.1	EDGE	1.2	1.23	Trending	London	14
7/16/2025 12:00	BUY	Yellow	Green	Yellow	Yellow	Yellow	Green	0.19	DN	21.6	0.389	-1	9.6	EDGE	1.2	1.17	Trending	London	16
7/16/2025 13:00	BUY	Yellow	Green	Yellow	Yellow	Yellow	Green	0.33	FL	21.6	0.389	-1	16.1	EDGE	1.2	1.2	Trending	London-NewYork	18
7/16/2025 14:00	BUY	Yellow	Green	Yellow	Yellow	Yellow	Green	0.18	FL	21.6	0.389	-1	13.1	EDGE	1.2	1.17	Trending	London-NewYork	19
7/16/2025 15:00	BUY	Yellow	Yellow	Yellow	Yellow	Yellow	Green	0.61	UP	19.5	0.319	-3	16.4	EDGE	1.3	1.26	Trending	London-NewYork	18
7/16/2025 16:00	BUY	Yellow	Yellow	Yellow	Green	Yellow	Green	1.58	UP	19.5	0.319	3.5	8.1	EDGE	1.5	1.46	Trending	London-NewYork	15
7/16/2025 17:00	BUY	Yellow	Yellow	Yellow	Green	Yellow	Green	0.92	DN	19.5	0.319	3.5	-12.1	EDGE	1.4	1.35	Trending	New York	17
7/16/2025 18:00	BUY	Yellow	Yellow	Yellow	Green	Yellow	Green	0.87	FL	19.5	0.319	3.5	1.4	EDGE	1.4	1.39	Trending	New York	17
7/16/2025 19:00	BUY	Yellow	Yellow	Yellow	Green	Yellow	Green	1.26	UP	18.7	0.361	3.5	-5.1	EDGE	1.5	1.5	Trending	New York	17
7/16/2025 20:00	BUY	Yellow	Yellow	Yellow	Yellow	Yellow	Green	0.61	DN	18.7	0.361	1.25	-13.2	EDGE	1.4	1.38	Trending	New York	15
7/16/2025 21:00	BUY	Yellow	Yellow	Yellow	Yellow	Yellow	Green	1	UP	18.7	0.361	1.25	0.5	EDGE	1.5	1.49	Trending	New York	14
7/16/2025 22:00	BUY	Yellow	Yellow	Yellow	Yellow	Yellow	Green	1.07	FL	18.7	0.361	1.25	-9.8	EDGE	1.5	1.53	Trending	Off-Hours	19
7/16/2025 23:00	BUY	Yellow	Yellow	Yellow	Red	Yellow	Green	1.13	FL	17.9	0.345	-5.25	-11.8	EDGE	1.6	1.56	Trending	Off-Hours	19
7/17/2025 0:00	BUY	Yellow	Yellow	Yellow	Red	Yellow	Green	1.17	FL	17.9	0.345	-5.25	-23.1	EDGE	1.6	1.6	Trending	Tokyo	212
7/17/2025 1:00	BUY	Yellow	Yellow	Yellow	Red	Yellow	Green	0.92	DN	17.9	0.345	-5.25	-16.5	EDGE	1.6	1.56	Trending	Tokyo	122
7/17/2025 2:00	BUY	Yellow	Yellow	Yellow	Red	Yellow	Green	0.95	FL	17.9	0.345	-5.25	-10.8	EDGE	1.6	1.58	Trending	Tokyo	15
7/17/2025 3:00	BUY	Yellow	Yellow	Yellow	Red	Yellow	Green	1.24	UP	20.9	0.316	-5.25	-11.3	EDGE	1.7	1.68	Trending	Tokyo	18
7/17/2025 4:00	BUY	Yellow	Yellow	Yellow	Red	Yellow	Green	2.25	UP	20.9	0.316	-5.25	-19.2	EDGE	2.1	2.06	Trending	Tokyo	19
7/17/2025 5:00	BUY	Red	Yellow	Yellow	Red	Yellow	Yellow	3.07	UP	20.9	0.316	-5.25	-57.4	EDGE	2.4	2.39	Trending	Tokyo	16
7/17/2025 6:00	BUY	Yellow	Yellow	Yellow	Red	Yellow	Green	2.18	DN	20.9	0.316	-5.25	-81.3	EDGE	2.2	2.18	Trending	Tokyo	16
7/17/2025 7:00	BUY	Yellow	Yellow	Yellow	Red	Yellow	Green	1.86	DN	25.9	0.438	-9.25	-57.3	EDGE	2.1	2.12	Trending	Tokyo	17
7/17/2025 8:00	BUY	Yellow	Yellow	Yellow	Red	Yellow	Green	2.17	UP	25.9	0.438	-9.25	-47.3	EDGE	2.2	2.16	Trending	Tokyo-London	19
7/17/2025 9:00	BUY	Red	Yellow	Yellow	Red	Yellow	Yellow	3.15	UP	25.9	0.438	-9.25	-49.7	EDGE	2.5	2.49	Trending	London	19
7/17/2025 10:00	BUY	Yellow	Yellow	Yellow	Red	Yellow	Green	2.81	DN	25.9	0.438	-9.25	-79.2	EDGE	2.4	2.43	Trending	London	17
7/17/2025 11:00	BUY	Yellow	Yellow	Yellow	Red	Yellow	Yellow	1.77	DN	30.5	0.499	-9.25	-67.5	EDGE	2.2	2.23	Trending	London	16
7/17/2025 12:00	BUY	Yellow	Yellow	Yellow	Yellow	Yellow	Green	1.93	FL	30.5	0.499	-3	-44.3	EDGE	2.3	2.32	Trending	London	16
7/17/2025 13:00	BUY	Yellow	Yellow	Yellow	Yellow	Yellow	Green	1.08	DN	30.5	0.499	-3	-52.2	EDGE	2.1	2.14	Trending	London-NewYork	15
7/17/2025 14:00	BUY	Yellow	Yellow	Yellow	Yellow	Yellow	Green	1.78	UP	30.5	0.499	-3	-31.2	EDGE	2.4	2.37	Trending	London-NewYork	16
7/17/2025 15:00	BUY	Yellow	Red	Yellow	Yellow	Yellow	Green	0.74	DN	34.4	0.425	0	-52.7	EDGE	2.1	2.13	Trending	London-NewYork	17
7/17/2025 16:00	BUY	Yellow	Red	Yellow	Yellow	Yellow	Green	0.61	FL	34.4	0.425	0	-25.4	EDGE	2.1	2.11	Trending	London-NewYork	15
7/17/2025 17:00	BUY	Yellow	Red	Yellow	Yellow	Yellow	Green	0.01	DN	34.4	0.425	0	-21.9	EDGE	1.9	1.94	Trending	New York	16
7/17/2025 18:00	BUY	Red	Red	Yellow	Yellow	Yellow	Yellow	0.26	UP	34.4	0.425	0	-3.9	EDGE	1.9	1.86	Trending	New York	14
7/17/2025 19:00	BUY	Red	Yellow	Yellow	Yellow	Yellow	Green	0.26	FL	32.1	0.492	0	1.6	EDGE	1.9	1.86	Trending	New York	19
7/17/2025 20:00	BUY	Red	Yellow	Yellow	Yellow	Yellow	Green	0.51	UP	32.1	0.492	0	0.8	EDGE	1.8	1.81	Trending	New York	15
7/17/2025 21:00	BUY	Red	Yellow	Yellow	Yellow	Yellow	Green	0.62	FL	32.1	0.492	0	6	EDGE	1.8	1.77	Trending	New York	16
7/17/2025 22:00	BUY	Red	Yellow	Yellow	Yellow	Yellow	Green	0.75	FL	32.1	0.492	0	8.1	EDGE	1.7	1.74	Trending	Off-Hours	17
7/17/2025 23:00	BUY	Yellow	Green	Yellow	Yellow	Red	Green	0.8	FL	27.9	0.427	0	10.9	EDGE	1.7	1.72	Trending	Off-Hours	19
7/18/2025 0:00	BUY	Red	Green	Yellow	Yellow	Red	Yellow	0.26	DN	27.9	0.427	0	-14.9	EDGE	1.8	1.82	Trending	Tokyo	212
7/18/2025 1:00	BUY	Yellow	Green	Yellow	Yellow	Red	Green	1.17	UP	27.9	0.427	0	-0.5	EDGE	1.6	1.62	Trending	Tokyo	90
7/18/2025 2:00	BUY	Yellow	Green	Yellow	Yellow	Red	Green	1.03	FL	27.9	0.427	0	21.9	EDGE	1.6	1.64	Trending	Tokyo	16
7/18/2025 3:00	BUY	Yellow	Yellow	Yellow	Yellow	Yellow	Green	1.95	UP	26.9	0.024	0	16.6	EDGE	1.4	1.43	Trending	Tokyo	19
7/18/2025 4:00	BUY	Yellow	Yellow	Yellow	Green	Yellow	Green	1.67	DN	26.9	0.024	4.5	36.7	EDGE	1.5	1.48	Trending	Tokyo	18
7/18/2025 5:00	BUY	Green	Yellow	Yellow	Green	Yellow	Green	2.57	UP	26.9	0.024	4.5	28.6	EDGE	1.3	1.32	Trending	Tokyo	16
7/18/2025 6:00	BUY	Red	Yellow	Yellow	Green	Yellow	Green	1.54	DN	26.9	0.024	4.5	44	EDGE	1.5	1.47	Trending	Tokyo	18
7/18/2025 7:00	BUY	Red	Yellow	Yellow	Green	Red	Yellow	0.94	DN	27.8	0.066	4.5	25.2	EDGE	1.6	1.56	Trending	Tokyo	18
7/18/2025 8:00	BUY	Yellow	Yellow	Yellow	Yellow	Red	Green	1.18	UP	27.8	0.066	2.25	15.1	EDGE	1.5	1.52	Trending	Tokyo-London	19
7/18/2025 9:00	BUY	Yellow	Yellow	Yellow	Yellow	Yellow	Green	1.99	UP	27.8	0.066	2.25	19.4	EDGE	1.4	1.36	Trending	London	16
7/18/2025 10:00	BUY	Yellow	Yellow	Yellow	Yellow	Yellow	Green	2.06	FL	27.8	0.066	2.25	35.9	EDGE	1.3	1.31	Trending	London	18
7/18/2025 11:00	BUY	Green	Yellow	Yellow	Yellow	Yellow	Green	2.35	UP	29.5	0.019	2.25	37.7	EDGE	1.2	1.23	Trending	London	18
7/18/2025 12:00	BUY	Yellow	Yellow	Yellow	Yellow	Yellow	Green	2.3	FL	29.5	0.019	2.25	43.8	EDGE	1.2	1.2	Trending	London	14
7/18/2025 13:00	BUY	Yellow	Yellow	Yellow	Yellow	Yellow	Green	2.08	DN	29.5	0.019	2.25	44	EDGE	1.2	1.21	Trending	London-NewYork	18
7/18/2025 14:00	BUY	Yellow	Yellow	Yellow	Yellow	Yellow	Green	2.21	FL	29.5	0.019	2.25	41.4	EDGE	1.2	1.18	Trending	London-NewYork	18
7/18/2025 15:00	BUY	Yellow	Yellow	Yellow	Yellow	Yellow	Green	2.26	FL	32.4	0.002	2.25	42.7	EDGE	1.2	1.15	Trending	London-NewYork	17
7/18/2025 16:00	BUY	Green	Yellow	Yellow	Yellow	Yellow	Green	2.64	UP	32.4	0.002	2.25	43	EDGE	1	1.04	Trending	London-NewYork	16
7/18/2025 17:00	BUY	Red	Yellow	Yellow	Yellow	Yellow	Green	1.56	DN	32.4	0.002	2.25	52.7	EDGE	1.2	1.19	Trending	New York	15
7/18/2025 18:00	BUY	Yellow	Yellow	Yellow	Yellow	Yellow	Green	1.31	DN	32.4	0.002	2.25	34.5	EDGE	1.2	1.21	Trending	New York	15
7/18/2025 19:00	BUY	Red	Yellow	Yellow	Yellow	Yellow	Green	0.14	DN	35.6	0.066	2.25	31.1	EDGE	1.4	1.39	Trending	New York	19
7/18/2025 20:00	BUY	Yellow	Yellow	Yellow	Yellow	Yellow	Green	0.25	FL	35.6	0.066	-4.25	11.5	EDGE	1.5	1.46	Trending	New York	15
7/18/2025 21:00	BUY	Yellow	Yellow	Yellow	Yellow	Red	Green	0.66	UP	35.6	0.066	-4.25	5.8	EDGE	1.5	1.54	Trending	New York	17
7/18/2025 22:00	BUY	Yellow	Yellow	Yellow	Yellow	Red	Green	0.51	FL	35.6	0.066	-4.25	1	EDGE	1.5	1.52	Trending	Off-Hours	16
7/18/2025 23:00	BUY	Yellow	Yellow	Yellow	Yellow	Red	Green	0.57	FL	33.3	0.105	-4.25	0.4	EDGE	1.5	1.51	Trending	Off-Hours	38
7/21/2025 0:00	BUY	Yellow	Yellow	Yellow	Red	Red	Yellow	0.6	FL	33.3	0.105	-6.25	0.2	EDGE	1.5	1.53	Trending	Tokyo	211
7/21/2025 1:00	BUY	Yellow	Yellow	Yellow	Red	Yellow	Yellow	0.33	DN	33.3	0.105	-6.25	11.3	EDGE	1.5	1.49	Trending	Tokyo	109
7/21/2025 2:00	BUY	Red	Yellow	Yellow	Red	Yellow	Yellow	0.21	FL	33.3	0.105	-6.25	3.7	EDGE	1.4	1.4	Trending	Tokyo	15
7/21/2025 3:00	BUY	Yellow	Yellow	Yellow	Red	Yellow	Yellow	0.32	FL	29.6	0.006	-6.25	14	EDGE	1.5	1.5	Trending	Tokyo	19
7/21/2025 4:00	BUY	Yellow	Yellow	Yellow	Red	Red	Yellow	0.45	FL	29.6	0.006	-5.25	2.7	EDGE	1.5	1.53	Trending	Tokyo	14
7/21/2025 5:00	BUY	Yellow	Yellow	Yellow	Red	Red	Yellow	0.52	FL	29.6	0.006	-5.25	-0.1	EDGE	1.5	1.55	Trending	Tokyo	16
7/21/2025 6:00	BUY	Yellow	Yellow	Yellow	Red	Red	Yellow	0.39	FL	29.6	0.006	-5.25	-0.8	EDGE	1.5	1.53	Trending	Tokyo	16
7/21/2025 7:00	BUY	Yellow	Yellow	Yellow	Red	Yellow	Green	0.2	FL	26.3	0.017	-5.25	1.6	EDGE	1.5	1.49	Trending	Tokyo	19
7/21/2025 8:00	BUY	Red	Yellow	Yellow	Red	Yellow	Yellow	0.11	FL	26.3	0.017	-5.25	6	EDGE	1.4	1.44	Trending	Tokyo-London	17
7/21/2025 9:00	BUY	Red	Yellow	Yellow	Red	Yellow	Yellow	0.64	UP	26.3	0.017	-5.25	10.3	EDGE	1.4	1.36	Trending	London	18
7/21/2025 10:00	BUY	Red	Yellow	Yellow	Red	Yellow	Yellow	0	DN	26.3	0.017	-5.25	19.8	EDGE	1.5	1.45	Trending	London	18
7/21/2025 11:00	BUY	Yellow	Yellow	Yellow	Red	Yellow	Green	0.85	UP	25.3	0.142	-5.25	8.3	EDGE	1.3	1.31	Trending	London	16
7/21/2025 12:00	BUY	Red	Yellow	Yellow	Yellow	Yellow	Green	0.27	DN	25.3	0.142	-1	24.1	EDGE	1.4	1.4	Trending	London	15
