Open Time	Status	Magic	Symbol	Type	Timeframe	Pattern (Size)	Higher Trend	Higher RSI	Spread	Spread vs Base	News Time	Vol Steps (Lot)	Vol Steps ($)	Min Requied Capital ($)	Entry Prices	RiskFree Prices	Target Prices	Action Prices	Liquidity Price	Max Step	Max Virtual Step	Profit	Close Time
2/5/2025 15:07	Close	10102	AUDCAD_l	Long	m1	Super Minor(12)	Downtrend	Neutral (38.2)	Normal (Now: 9 vs Avg: 11 points)	Normal (9 vs 28 points)	 Calendar Unavailable 	0.03|0.06|0.09|0.12|0.15	3.00|6.00|9.00|12.00|15.00	0	0.89722|0.89694|0.89638|0.89554|0.89442	0.89731|0.89712|0.89680|0.89633|0.89572	0.89787|0.89740|0.89708|0.89661|0.89600	0.89787|0.89740|0.89708|0.89661|0.89600	0.89274	2	2	3.09	2/5/2025 16:50
2/5/2025 17:39	Close	10103	AUDCAD_l	Short	m1	Super Minor(23)	Uptrend	Neutral (64.0)	Normal (Now: 9 vs Avg: 24 points)	Normal (9 vs 43 points)	 Calendar Unavailable 	0.03|0.06|0.09|0.12|0.15	3.00|6.00|9.00|12.00|15.00	0	0.89877|0.89920|0.90006|0.90135|0.90307	0.89868|0.89897|0.89947|0.90019|0.90112	0.89782|0.89854|0.89904|0.89976|0.90069	0.89782|0.89854|0.89904|0.89976|0.90069	0.90565	3	3	9.57	2/5/2025 23:59
2/5/2025 23:32	Close	10104	AUDCAD_l	Long	m1	Minor(31)	Downtrend	Oversold (28.6)	Normal (Now: 12 vs Avg: 11 points)	Normal (12 vs 18 points)	 Calendar Unavailable 	0.03|0.06|0.09|0.12|0.15	3.00|6.00|9.00|12.00|15.00	0	0.89932|0.89914|0.89878|0.89824|0.89752	0.89944|0.89932|0.89911|0.89881|0.89842	0.89980|0.89950|0.89929|0.89899|0.89860	0.89980|0.89950|0.89929|0.89899|0.89860	0.89644	2	2	2.76	2/6/2025 1:00
2/6/2025 4:13	Close	10105	AUDCAD_l	Long	m1	Minor(47)	Downtrend	Neutral (39.2)	Normal (Now: 10 vs Avg: 13 points)	Normal (10 vs 24 points)	 Calendar Unavailable 	0.03|0.06|0.09|0.12|0.15	3.00|6.00|9.00|12.00|15.00	0	0.89910|0.89886|0.89838|0.89766|0.89670	0.89920|0.89904|0.89876|0.89836|0.89784	0.89968|0.89928|0.89900|0.89860|0.89808	0.89968|0.89928|0.89900|0.89860|0.89808	0.89526	4	4	10.23	2/6/2025 6:16
2/6/2025 8:19	Close	10106	AUDCAD_l	Short	m1	Major(116)	Uptrend	Neutral (64.1)	Normal (Now: 12 vs Avg: 9 points)	Normal (12 vs 21 points)	 Calendar Unavailable 	0.03|0.06|0.09|0.12|0.15	3.00|6.00|9.00|12.00|15.00	0	0.89886|0.89907|0.89949|0.90012|0.90096	0.89874|0.89888|0.89913|0.89948|0.89993	0.89832|0.89867|0.89892|0.89927|0.89972	0.89832|0.89867|0.89892|0.89927|0.89972	0.90222	3	3	5.88	2/6/2025 10:11
2/6/2025 13:51	Close	10107	AUDCAD_l	Short	m1	Super Minor(24)	Uptrend	Neutral (58.5)	Normal (Now: 11 vs Avg: 10 points)	Normal (11 vs 20 points)	 Calendar Unavailable 	0.03|0.06|0.09|0.12|0.15	3.00|6.00|9.00|12.00|15.00	0	0.89941|0.89961|0.90001|0.90061|0.90141	0.89930|0.89943|0.89967|0.90000|0.90043	0.89890|0.89923|0.89947|0.89980|0.90023	0.89890|0.89923|0.89947|0.89980|0.90023	0.90261	2	2	3.03	2/6/2025 14:28
2/6/2025 14:59	Close	10108	AUDCAD_l	Long	m1	Super Minor(30)	Downtrend	Neutral (30.7)	Normal (Now: 10 vs Avg: 15 points)	Normal (10 vs 30 points)	 Calendar Unavailable 	0.03|0.06|0.09|0.12|0.15	3.00|6.00|9.00|12.00|15.00	0	0.89867|0.89837|0.89777|0.89687|0.89567	0.89877|0.89857|0.89822|0.89772|0.89707	0.89937|0.89887|0.89852|0.89802|0.89737	0.89937|0.89887|0.89852|0.89802|0.89737	0.89387	2	2	3.27	2/6/2025 17:46
2/6/2025 17:40	Close	10109	AUDCAD_l	Short	m1	Mid Major(71)	Uptrend	Neutral (63.2)	Normal (Now: 11 vs Avg: 18 points)	Normal (11 vs 34 points)	 Calendar Unavailable 	0.03|0.06|0.09|0.12|0.15	3.00|6.00|9.00|12.00|15.00	0	0.89871|0.89905|0.89973|0.90075|0.90211	0.89860|0.89883|0.89922|0.89979|0.90053	0.89792|0.89849|0.89888|0.89945|0.90019	0.89792|0.89849|0.89888|0.89945|0.90019	0.90415	2	2	4.23	2/6/2025 18:57
2/6/2025 18:51	Close	10110	AUDCAD_l	Long	m1	Minor(42)	Downtrend	Neutral (42.0)	Normal (Now: 10 vs Avg: 15 points)	Normal (10 vs 27 points)	 Calendar Unavailable 	0.03|0.06|0.09|0.12|0.15	3.00|6.00|9.00|12.00|15.00	0	0.89860|0.89833|0.89779|0.89698|0.89590	0.89870|0.89852|0.89821|0.89776|0.89717	0.89924|0.89879|0.89848|0.89803|0.89744	0.89924|0.89879|0.89848|0.89803|0.89744	0.89428	1	1	1.62	2/6/2025 19:59
2/6/2025 20:27	Close	10111	AUDCAD_l	Short	m1	Super Minor(19)	Uptrend	Neutral (56.2)	Normal (Now: 11 vs Avg: 12 points)	Normal (11 vs 25 points)	 Calendar Unavailable 	0.03|0.06|0.09|0.12|0.15	3.00|6.00|9.00|12.00|15.00	0	0.89918|0.89943|0.89993|0.90068|0.90168	0.89907|0.89924|0.89953|0.89995|0.90049	0.89857|0.89899|0.89928|0.89970|0.90024	0.89857|0.89899|0.89928|0.89970|0.90024	0.90318	1	1	1.89	2/7/2025 1:00
2/7/2025 2:46	Close	10112	AUDCAD_l	Short	m1	Super Minor(13)	Uptrend	Neutral (62.2)	Normal (Now: 12 vs Avg: 10 points)	Normal (12 vs 21 points)	 Calendar Unavailable 	0.03|0.06|0.09|0.12|0.15	3.00|6.00|9.00|12.00|15.00	0	0.89937|0.89958|0.90000|0.90063|0.90147	0.89925|0.89939|0.89964|0.89999|0.90044	0.89883|0.89918|0.89943|0.89978|0.90023	0.89883|0.89918|0.89943|0.89978|0.90023	0.90273	3	3	5.94	2/7/2025 8:11
2/7/2025 11:04	Close	10113	AUDCAD_l	Short	m1	Minor(43)	Uptrend	Neutral (62.6)	Normal (Now: 11 vs Avg: 11 points)	Normal (11 vs 22 points)	 Calendar Unavailable 	0.03|0.06|0.09|0.12|0.15	3.00|6.00|9.00|12.00|15.00	0	0.90080|0.90102|0.90146|0.90212|0.90300	0.90069|0.90084|0.90109|0.90146|0.90194	0.90025|0.90062|0.90087|0.90124|0.90172	0.90025|0.90062|0.90087|0.90124|0.90172	0.90432	2	2	2.91	2/7/2025 12:10
2/7/2025 18:10	Close	10114	AUDCAD_l	Long	m1	Mid Major(52)	Downtrend	Neutral (35.1)	Normal (Now: 9 vs Avg: 31 points)	Normal (9 vs 84 points)	 Calendar Unavailable 	0.03|0.06|0.09|0.12|0.15	3.00|6.00|9.00|12.00|15.00	0	0.89657|0.89573|0.89405|0.89153|0.88817	0.89666|0.89610|0.89512|0.89372|0.89190	0.89834|0.89694|0.89596|0.89456|0.89274	0.89834|0.89694|0.89596|0.89456|0.89274	0.88313	2	2	8.28	2/10/2025 0:11
2/10/2025 2:41	Close	10115	AUDCAD_l	Short	m1	Super Minor(18)	Uptrend	Neutral (66.1)	Normal (Now: 12 vs Avg: 12 points)	Normal (12 vs 19 points)	 Calendar Unavailable 	0.03|0.06|0.09|0.12|0.15	3.00|6.00|9.00|12.00|15.00	0	0.89756|0.89775|0.89813|0.89870|0.89946	0.89744|0.89757|0.89779|0.89811|0.89852	0.89706|0.89738|0.89760|0.89792|0.89833	0.89706|0.89738|0.89760|0.89792|0.89833	0.9006	3	3	5.85	2/10/2025 3:39
2/10/2025 5:26	Close	10116	AUDCAD_l	Short	m1	Super Minor(17)	Uptrend	Neutral (68.0)	Normal (Now: 11 vs Avg: 10 points)	Normal (11 vs 17 points)	 Calendar Unavailable 	0.03|0.06|0.09|0.12|0.15	3.00|6.00|9.00|12.00|15.00	0	0.89873|0.89890|0.89924|0.89975|0.90043	0.89862|0.89873|0.89893|0.89922|0.89958	0.89828|0.89856|0.89876|0.89905|0.89941	0.89828|0.89856|0.89876|0.89905|0.89941	0.90145	5	5	14.01	2/10/2025 10:06
2/10/2025 11:56	Close	10117	AUDCAD_l	Short	m1	Super Minor(16)	Uptrend	Neutral (64.3)	Normal (Now: 10 vs Avg: 12 points)	Normal (10 vs 23 points)	 Calendar Unavailable 	0.03|0.06|0.09|0.12|0.15	3.00|6.00|9.00|12.00|15.00	0	0.89955|0.89978|0.90024|0.90093|0.90185	0.89945|0.89960|0.89987|0.90026|0.90075	0.89899|0.89937|0.89964|0.90003|0.90052	0.89899|0.89937|0.89964|0.90003|0.90052	0.90323	3	3	6	2/10/2025 13:59
2/10/2025 15:40	Close	10118	AUDCAD_l	Short	m1	Super Minor(22)	Uptrend	Overbought (72.7)	Normal (Now: 10 vs Avg: 12 points)	Normal (10 vs 27 points)	 Calendar Unavailable 	0.03|0.06|0.09|0.12|0.15	3.00|6.00|9.00|12.00|15.00	0	0.90071|0.90098|0.90152|0.90233|0.90341	0.90061|0.90079|0.90111|0.90156|0.90214	0.90007|0.90052|0.90084|0.90129|0.90187	0.90007|0.90052|0.90084|0.90129|0.90187	0.90503	1	1	1.95	2/10/2025 16:26
2/10/2025 16:28	Close	10119	AUDCAD_l	Long	m1	Super Minor(15)	Downtrend	Neutral (34.1)	Normal (Now: 10 vs Avg: 13 points)	Normal (10 vs 27 points)	 Calendar Unavailable 	0.03|0.06|0.09|0.12|0.15	3.00|6.00|9.00|12.00|15.00	0	0.89999|0.89972|0.89918|0.89837|0.89729	0.90009|0.89991|0.89960|0.89915|0.89856	0.90063|0.90018|0.89987|0.89942|0.89883	0.90063|0.90018|0.89987|0.89942|0.89883	0.89567	1	1	1.65	2/10/2025 16:47
2/10/2025 17:06	Close	10120	AUDCAD_l	Short	m1	Major(94)	Uptrend	Neutral (69.4)	Normal (Now: 9 vs Avg: 15 points)	Normal (9 vs 34 points)	 Calendar Unavailable 	0.03|0.06|0.09|0.12|0.15	3.00|6.00|9.00|12.00|15.00	0	0.90098|0.90132|0.90200|0.90302|0.90438	0.90089|0.90112|0.90151|0.90208|0.90282	0.90021|0.90078|0.90117|0.90174|0.90248	0.90021|0.90078|0.90117|0.90174|0.90248	0.90642	1	1	2.34	2/10/2025 17:24
2/10/2025 18:05	Close	10121	AUDCAD_l	Long	m1	Major(102)	Downtrend	Neutral (36.4)	Normal (Now: 12 vs Avg: 14 points)	Normal (12 vs 33 points)	 Calendar Unavailable 	0.03|0.06|0.09|0.12|0.15	3.00|6.00|9.00|12.00|15.00	0	0.89984|0.89951|0.89885|0.89786|0.89654	0.89996|0.89974|0.89936|0.89881|0.89809	0.90062|0.90007|0.89969|0.89914|0.89842	0.90062|0.90007|0.89969|0.89914|0.89842	0.89456	3	3	8.46	2/11/2025 0:46
2/11/2025 6:42	Close	10122	AUDCAD_l	Short	m1	Super Minor(30)	Uptrend	Neutral (61.4)	Normal (Now: 11 vs Avg: 9 points)	Normal (11 vs 15 points)	 Calendar Unavailable 	0.03|0.06|0.09|0.12|0.15	3.00|6.00|9.00|12.00|15.00	0	0.89910|0.89925|0.89955|0.90000|0.90060	0.89899|0.89909|0.89927|0.89952|0.89984	0.89869|0.89894|0.89912|0.89937|0.89969	0.89869|0.89894|0.89912|0.89937|0.89969	0.9015	5	5	12.24	2/11/2025 11:59
2/11/2025 11:56	Close	10123	AUDCAD_l	Long	m1	Super Minor(28)	Downtrend	Neutral (35.9)	Normal (Now: 11 vs Avg: 12 points)	Normal (11 vs 22 points)	 Calendar Unavailable 	0.03|0.06|0.09|0.12|0.15	3.00|6.00|9.00|12.00|15.00	0	0.89986|0.89964|0.89920|0.89854|0.89766	0.89997|0.89982|0.89957|0.89920|0.89872	0.90041|0.90004|0.89979|0.89942|0.89894	0.90041|0.90004|0.89979|0.89942|0.89894	0.89634	2	2	2.76	2/11/2025 12:14
2/11/2025 20:18	Close	10124	AUDCAD_l	Long	m1	Minor(40)	Downtrend	Neutral (39.7)	Normal (Now: 8 vs Avg: 10 points)	Normal (8 vs 18 points)	 Calendar Unavailable 	0.03|0.06|0.09|0.12|0.15	3.00|6.00|9.00|12.00|15.00	0	0.89974|0.89956|0.89920|0.89866|0.89794	0.89982|0.89970|0.89949|0.89919|0.89880	0.90018|0.89988|0.89967|0.89937|0.89898	0.90018|0.89988|0.89967|0.89937|0.89898	0.89686	3	3	5.13	2/11/2025 21:42
2/12/2025 0:27	Close	10125	AUDCAD_l	Long	m1	Super Minor(25)	Downtrend	Neutral (37.5)	High (Now: 41 vs Avg: 13 points)	Higher (41 vs 39 points)	 Calendar Unavailable 	0.03|0.06|0.09|0.12|0.15	3.00|6.00|9.00|12.00|15.00	0	0.89859|0.89820|0.89742|0.89625|0.89469	0.89900|0.89874|0.89829|0.89764|0.89679	0.89978|0.89913|0.89868|0.89803|0.89718	0.89978|0.89913|0.89868|0.89803|0.89718	0.89235	1	1	2.37	2/12/2025 3:46
2/12/2025 1:52	Close	10126	AUDCAD_l	Short	m1	Super Minor(11)	Uptrend	Neutral (64.5)	Normal (Now: 9 vs Avg: 9 points)	Normal (9 vs 18 points)	 Calendar Unavailable 	0.03|0.06|0.09|0.12|0.15	3.00|6.00|9.00|12.00|15.00	0	0.89950|0.89968|0.90004|0.90058|0.90130	0.89941|0.89953|0.89974|0.90004|0.90043	0.89905|0.89935|0.89956|0.89986|0.90025	0.89905|0.89935|0.89956|0.89986|0.90025	0.90238	1	1	1.32	2/12/2025 3:06
2/12/2025 7:01	Close	10127	AUDCAD_l	Long	m1	Major(77)	Downtrend	Oversold (25.7)	Normal (Now: 13 vs Avg: 10 points)	Normal (13 vs 22 points)	 Calendar Unavailable 	0.03|0.06|0.09|0.12|0.15	3.00|6.00|9.00|12.00|15.00	0	0.89915|0.89893|0.89849|0.89783|0.89695	0.89928|0.89913|0.89888|0.89851|0.89803	0.89972|0.89935|0.89910|0.89873|0.89825	0.89972|0.89935|0.89910|0.89873|0.89825	0.89563	5	7	15.75	2/12/2025 19:10
2/12/2025 17:25	Close	10128	AUDCAD_l	Short	m1	Minor(36)	Uptrend	Neutral (63.3)	Normal (Now: 6 vs Avg: 22 points)	Normal (6 vs 37 points)	 Calendar Unavailable 	0.03|0.06|0.09|0.12|0.15	3.00|6.00|9.00|12.00|15.00	0	0.89620|0.89657|0.89731|0.89842|0.89990	0.89614|0.89639|0.89682|0.89744|0.89824	0.89540|0.89602|0.89645|0.89707|0.89787	0.89540|0.89602|0.89645|0.89707|0.89787	0.90212	4	4	12.78	2/12/2025 23:00
2/12/2025 23:52	Close	10129	AUDCAD_l	Short	m1	Super Minor(19)	Uptrend	Neutral (61.0)	High (Now: 18 vs Avg: 13 points)	Normal (18 vs 21 points)	 Calendar Unavailable 	0.03|0.06|0.09|0.12|0.15	3.00|6.00|9.00|12.00|15.00	0	0.89794|0.89815|0.89857|0.89920|0.90004	0.89776|0.89790|0.89815|0.89850|0.89895	0.89734|0.89769|0.89794|0.89829|0.89874	0.89734|0.89769|0.89794|0.89829|0.89874	0.9013	2	2	3.66	2/13/2025 0:58
2/13/2025 3:15	Close	10130	AUDCAD_l	Long	m1	Super Minor(13)	Downtrend	Neutral (30.6)	Normal (Now: 9 vs Avg: 11 points)	Normal (9 vs 24 points)	 Calendar Unavailable 	0.03|0.06|0.09|0.12|0.15	3.00|6.00|9.00|12.00|15.00	0	0.89726|0.89702|0.89654|0.89582|0.89486	0.89735|0.89719|0.89691|0.89651|0.89599	0.89783|0.89743|0.89715|0.89675|0.89623	0.89783|0.89743|0.89715|0.89675|0.89623	0.89342	2	2	2.88	2/13/2025 3:45
2/13/2025 5:05	Close	10131	AUDCAD_l	Long	m1	Super Minor(23)	Downtrend	Neutral (31.6)	Normal (Now: 11 vs Avg: 11 points)	Normal (11 vs 21 points)	 Calendar Unavailable 	0.03|0.06|0.09|0.12|0.15	3.00|6.00|9.00|12.00|15.00	0	0.89639|0.89618|0.89576|0.89513|0.89429	0.89650|0.89636|0.89612|0.89577|0.89531	0.89692|0.89657|0.89633|0.89598|0.89552	0.89692|0.89657|0.89633|0.89598|0.89552	0.89303	1	1	1.29	2/13/2025 5:17
2/13/2025 5:43	Close	10132	AUDCAD_l	Short	m1	Super Minor(24)	Uptrend	Neutral (64.1)	Normal (Now: 12 vs Avg: 12 points)	Normal (12 vs 23 points)	 Calendar Unavailable 	0.03|0.06|0.09|0.12|0.15	3.00|6.00|9.00|12.00|15.00	0	0.89746|0.89769|0.89815|0.89884|0.89976	0.89734|0.89749|0.89776|0.89815|0.89864	0.89688|0.89726|0.89753|0.89792|0.89841	0.89688|0.89726|0.89753|0.89792|0.89841	0.90114	3	3	6.51	2/13/2025 7:29
2/13/2025 7:54	Close	10133	AUDCAD_l	Long	m1	Super Minor(21)	Downtrend	Oversold (29.3)	Normal (Now: 12 vs Avg: 12 points)	Normal (12 vs 19 points)	 Calendar Unavailable 	0.03|0.06|0.09|0.12|0.15	3.00|6.00|9.00|12.00|15.00	0	0.89703|0.89684|0.89646|0.89589|0.89513	0.89715|0.89702|0.89680|0.89649|0.89607	0.89753|0.89721|0.89699|0.89668|0.89626	0.89753|0.89721|0.89699|0.89668|0.89626	0.89399	1	1	1.14	2/13/2025 7:59
2/13/2025 8:11	Close	10134	AUDCAD_l	Long	m1	Super Minor(27)	Downtrend	Neutral (31.8)	Normal (Now: 12 vs Avg: 12 points)	Normal (12 vs 26 points)	 Calendar Unavailable 	0.03|0.06|0.09|0.12|0.15	3.00|6.00|9.00|12.00|15.00	0	0.89696|0.89670|0.89618|0.89540|0.89436	0.89708|0.89691|0.89660|0.89617|0.89561	0.89760|0.89717|0.89686|0.89643|0.89587	0.89760|0.89717|0.89686|0.89643|0.89587	0.8928	5	5	18.3	2/13/2025 21:08
2/13/2025 16:55	Close	10135	AUDCAD_l	Short	m1	Super Minor(12)	Downtrend	Neutral (67.2)	Normal (Now: 9 vs Avg: 18 points)	Normal (9 vs 31 points)	 Calendar Unavailable 	0.03|0.06|0.09|0.12|0.15	3.00|6.00|9.00|12.00|15.00	0	0.89440|0.89471|0.89533|0.89626|0.89750	0.89431|0.89452|0.89488|0.89540|0.89607	0.89369|0.89421|0.89457|0.89509|0.89576	0.89369|0.89421|0.89457|0.89509|0.89576	0.89936	3	3	7.32	2/13/2025 18:42
2/13/2025 21:40	Close	10136	AUDCAD_l	Short	m1	Super Minor(19)	Uptrend	Overbought (72.0)	Normal (Now: 7 vs Avg: 26 points)	Normal (7 vs 28 points)	 Calendar Unavailable 	0.03|0.06|0.09|0.12|0.15	3.00|6.00|9.00|12.00|15.00	0	0.89728|0.89756|0.89812|0.89896|0.90008	0.89721|0.89740|0.89772|0.89819|0.89880	0.89665|0.89712|0.89744|0.89791|0.89852	0.89665|0.89712|0.89744|0.89791|0.89852	0.90176	1	1	1.95	2/13/2025 21:49
2/13/2025 23:46	Close	10137	AUDCAD_l	Long	m1	Mid Major(66)	Downtrend	Neutral (36.4)	High (Now: 18 vs Avg: 12 points)	Normal (18 vs 22 points)	 Calendar Unavailable 	0.03|0.06|0.09|0.12|0.15	3.00|6.00|9.00|12.00|15.00	0	0.89621|0.89599|0.89555|0.89489|0.89401	0.89639|0.89624|0.89599|0.89562|0.89514	0.89683|0.89646|0.89621|0.89584|0.89536	0.89683|0.89646|0.89621|0.89584|0.89536	0.89269	1	1	1.26	2/14/2025 0:17
2/14/2025 0:19	Close	10138	AUDCAD_l	Short	m1	Super Minor(22)	Uptrend	Neutral (60.8)	High (Now: 34 vs Avg: 15 points)	Normal (34 vs 44 points)	 Calendar Unavailable 	0.03|0.06|0.09|0.12|0.15	3.00|6.00|9.00|12.00|15.00	0	0.89684|0.89728|0.89816|0.89948|0.90124	0.89650|0.89679|0.89731|0.89804|0.89899	0.89562|0.89635|0.89687|0.89760|0.89855	0.89562|0.89635|0.89687|0.89760|0.89855	0.90388	2	2	7.17	2/14/2025 6:33
2/14/2025 5:59	Close	10139	AUDCAD_l	Long	m1	Minor(32)	Downtrend	Neutral (37.8)	Normal (Now: 12 vs Avg: 9 points)	Normal (12 vs 13 points)	 Calendar Unavailable 	0.03|0.06|0.09|0.12|0.15	3.00|6.00|9.00|12.00|15.00	0	0.89664|0.89651|0.89625|0.89586|0.89534	0.89676|0.89667|0.89652|0.89631|0.89602	0.89702|0.89680|0.89665|0.89644|0.89615	0.89702|0.89680|0.89665|0.89644|0.89615	0.89456	3	3	4.14	2/14/2025 7:27
2/14/2025 10:17	Close	10140	AUDCAD_l	Short	m1	Major(115)	Uptrend	Neutral (66.9)	Normal (Now: 10 vs Avg: 15 points)	Normal (10 vs 37 points)	 Calendar Unavailable 	0.03|0.06|0.09|0.12|0.15	3.00|6.00|9.00|12.00|15.00	0	0.89725|0.89762|0.89836|0.89947|0.90095	0.89715|0.89740|0.89783|0.89845|0.89925	0.89641|0.89703|0.89746|0.89808|0.89888	0.89641|0.89703|0.89746|0.89808|0.89888	0.90317	5	8	21.09	2/28/2025 3:32
2/17/2025 10:05	Close	10141	AUDCAD_l	Long	m1	Mid Major(58)	Downtrend	Neutral (38.4)	Normal (Now: 9 vs Avg: 12 points)	Normal (9 vs 28 points)	 Calendar Unavailable 	0.03|0.06|0.09|0.12|0.15	3.00|6.00|9.00|12.00|15.00	0	0.90207|0.90179|0.90123|0.90039|0.89927	0.90216|0.90197|0.90165|0.90118|0.90057	0.90272|0.90225|0.90193|0.90146|0.90085	0.90272|0.90225|0.90193|0.90146|0.90085	0.89759	1	1	1.65	2/17/2025 11:07
2/17/2025 19:43	Close	10142	AUDCAD_l	Long	m1	Major(91)	Downtrend	Neutral (41.3)	High (Now: 12 vs Avg: 7 points)	Normal (12 vs 14 points)	 Calendar Unavailable 	0.03|0.06|0.09|0.12|0.15	3.00|6.00|9.00|12.00|15.00	0	0.90268|0.90254|0.90226|0.90184|0.90128	0.90280|0.90271|0.90254|0.90231|0.90201	0.90308|0.90285|0.90268|0.90245|0.90215	0.90308|0.90285|0.90268|0.90245|0.90215	0.90044	5	7	12.24	2/18/2025 5:33
2/18/2025 20:10	Close	10143	AUDCAD_l	Long	m1	Mid Major(52)	Downtrend	Neutral (36.3)	High (Now: 12 vs Avg: 9 points)	Normal (12 vs 19 points)	 Calendar Unavailable 	0.03|0.06|0.09|0.12|0.15	3.00|6.00|9.00|12.00|15.00	0	0.90040|0.90021|0.89983|0.89926|0.89850	0.90052|0.90039|0.90017|0.89986|0.89944	0.90090|0.90058|0.90036|0.90005|0.89963	0.90090|0.90058|0.90036|0.90005|0.89963	0.89736	1	1	1.11	2/18/2025 21:45
2/19/2025 8:59	Close	10144	AUDCAD_l	Long	m1	Super Minor(19)	Uptrend	Neutral (41.5)	Normal (Now: 8 vs Avg: 10 points)	Normal (8 vs 28 points)	 Calendar Unavailable 	0.03|0.06|0.09|0.12|0.15	3.00|6.00|9.00|12.00|15.00	0	0.90254|0.90226|0.90170|0.90086|0.89974	0.90262|0.90243|0.90211|0.90164|0.90103	0.90318|0.90271|0.90239|0.90192|0.90131	0.90318|0.90271|0.90239|0.90192|0.90131	0.89806	2	2	2.94	2/19/2025 9:48
2/19/2025 13:11	Close	10145	AUDCAD_l	Long	m1	Major(128)	Downtrend	Neutral (39.1)	Normal (Now: 11 vs Avg: 10 points)	Normal (11 vs 22 points)	 Calendar Unavailable 	0.03|0.06|0.09|0.12|0.15	3.00|6.00|9.00|12.00|15.00	0	0.90213|0.90191|0.90147|0.90081|0.89993	0.90224|0.90209|0.90184|0.90147|0.90099	0.90268|0.90231|0.90206|0.90169|0.90121	0.90268|0.90231|0.90206|0.90169|0.90121	0.89861	2	2	2.7	2/19/2025 14:15
2/19/2025 16:13	Close	10146	AUDCAD_l	Long	m1	Minor(41)	Downtrend	Neutral (30.2)	Normal (Now: 10 vs Avg: 14 points)	Normal (10 vs 28 points)	 Calendar Unavailable 	0.03|0.06|0.09|0.12|0.15	3.00|6.00|9.00|12.00|15.00	0	0.90109|0.90081|0.90025|0.89941|0.89829	0.90119|0.90100|0.90068|0.90021|0.89960	0.90175|0.90128|0.90096|0.90049|0.89988	0.90175|0.90128|0.90096|0.90049|0.89988	0.89661	2	2	3.12	2/19/2025 16:25
2/19/2025 18:49	Close	10147	AUDCAD_l	Long	m1	Super Minor(15)	Downtrend	Neutral (36.0)	Normal (Now: 9 vs Avg: 14 points)	Normal (9 vs 25 points)	 Calendar Unavailable 	0.03|0.06|0.09|0.12|0.15	3.00|6.00|9.00|12.00|15.00	0	0.90201|0.90176|0.90126|0.90051|0.89951	0.90210|0.90193|0.90164|0.90123|0.90068	0.90260|0.90218|0.90189|0.90148|0.90093	0.90260|0.90218|0.90189|0.90148|0.90093	0.89801	1	1	1.5	2/19/2025 19:25
2/20/2025 2:02	Close	10148	AUDCAD_l	Long	m1	Major(115)	Downtrend	Neutral (36.3)	High (Now: 13 vs Avg: 10 points)	Normal (13 vs 19 points)	 Calendar Unavailable 	0.03|0.06|0.09|0.12|0.15	3.00|6.00|9.00|12.00|15.00	0	0.90254|0.90235|0.90197|0.90140|0.90064	0.90267|0.90254|0.90232|0.90201|0.90159	0.90305|0.90273|0.90251|0.90220|0.90178	0.90305|0.90273|0.90251|0.90220|0.90178	0.8995	3	3	5.58	2/20/2025 2:30
2/20/2025 22:49	Close	10149	AUDCAD_l	Long	m1	Super Minor(29)	Downtrend	Neutral (37.5)	High (Now: 11 vs Avg: 8 points)	Normal (11 vs 13 points)	 Calendar Unavailable 	0.03|0.06|0.09|0.12|0.15	3.00|6.00|9.00|12.00|15.00	0	0.90698|0.90685|0.90659|0.90620|0.90568	0.90709|0.90700|0.90685|0.90664|0.90635	0.90735|0.90713|0.90698|0.90677|0.90648	0.90735|0.90713|0.90698|0.90677|0.90648	0.9049	1	1	0.84	2/20/2025 22:57
2/21/2025 2:43	Close	10150	AUDCAD_l	Long	m1	Minor(48)	Downtrend	Neutral (38.7)	Normal (Now: 12 vs Avg: 10 points)	Normal (12 vs 21 points)	 Calendar Unavailable 	0.03|0.06|0.09|0.12|0.15	3.00|6.00|9.00|12.00|15.00	0	0.90714|0.90693|0.90651|0.90588|0.90504	0.90726|0.90712|0.90688|0.90653|0.90607	0.90768|0.90733|0.90709|0.90674|0.90628	0.90768|0.90733|0.90709|0.90674|0.90628	0.90378	2	2	2.73	2/21/2025 4:11
2/21/2025 5:38	Close	10151	AUDCAD_l	Long	m1	Minor(33)	Downtrend	Neutral (39.9)	Normal (Now: 11 vs Avg: 11 points)	Normal (11 vs 18 points)	 Calendar Unavailable 	0.03|0.06|0.09|0.12|0.15	3.00|6.00|9.00|12.00|15.00	0	0.90724|0.90706|0.90670|0.90616|0.90544	0.90735|0.90723|0.90702|0.90672|0.90633	0.90771|0.90741|0.90720|0.90690|0.90651	0.90771|0.90741|0.90720|0.90690|0.90651	0.90436	4	4	8.4	2/21/2025 13:54
2/21/2025 15:10	Close	10152	AUDCAD_l	Long	m1	Super Minor(18)	Downtrend	Neutral (34.0)	Normal (Now: 11 vs Avg: 9 points)	Normal (11 vs 22 points)	 Calendar Unavailable 	0.03|0.06|0.09|0.12|0.15	3.00|6.00|9.00|12.00|15.00	0	0.90605|0.90583|0.90539|0.90473|0.90385	0.90616|0.90601|0.90576|0.90539|0.90491	0.90660|0.90623|0.90598|0.90561|0.90513	0.90660|0.90623|0.90598|0.90561|0.90513	0.90253	3	3	6.33	2/21/2025 16:47
