Open Time;Status;Magic;Symbol;Type;Timeframe;Pattern (Size);Higher Trend;Higher RSI;Spread;Spread vs Base;News Time;Vol Steps (Lot);Vol Steps ($);Min Requied Capital ($);Entry Prices;RiskFree Prices;Target Prices;Action Prices;Liquidity Price;Max Step;Max Virtual Step;Profit;Close Time
2025.07.09 17:10;Close;10242;AUDCAD_l;Short;m1;Mid Major(74);Uptrend;Neutral (64.0);Normal (Now: 5 vs Avg: 22 points);Normal (5 vs 46 points); Calendar Unavailable ;0.03|0.06|0.09|0.12|0.15;3.00|6.00|9.00|12.00|15.00;0.00;0.89530|0.89576|0.89668|0.89806|0.89990;0.89525|0.89556|0.89609|0.89686|0.89786;0.89433|0.89510|0.89563|0.89640|0.89740;0.89433|0.89510|0.89563|0.89640|0.89740;0.90266;1;1;2.85;2025.07.09 18:11
2025.07.09 21:16;Close;10243;AUDCAD_l;Short;m1;Mid Major(63);Uptrend;Neutral (62.0);Normal (Now: 8 vs Avg: 12 points);Normal (8 vs 30 points); Calendar Unavailable ;0.03|0.06|0.09|0.12|0.15;3.00|6.00|9.00|12.00|15.00;0.00;0.89523|0.89553|0.89613|0.89703|0.89823;0.89515|0.89535|0.89570|0.89620|0.89685;0.89455|0.89505|0.89540|0.89590|0.89655;0.89455|0.89505|0.89540|0.89590|0.89655;0.90003;2;2;3.45;2025.07.09 23:07
2025.07.10 01:25;Close;10244;AUDCAD_l;Short;m1;Super Minor(20);Uptrend;Neutral (64.3);Normal (Now: 10 vs Avg: 8 points);Normal (10 vs 12 points); Calendar Unavailable ;0.03|0.06|0.09|0.12|0.15;3.00|6.00|9.00|12.00|15.00;0.00;0.89461|0.89473|0.89497|0.89533|0.89581;0.89451|0.89459|0.89473|0.89493|0.89519;0.89427|0.89447|0.89461|0.89481|0.89507;0.89427|0.89447|0.89461|0.89481|0.89507;0.89653;1;1;1.02;2025.07.10 03:01
2025.07.10 03:30;Close;10245;AUDCAD_l;Short;m1;Major(145);Uptrend;Neutral (63.6);Normal (Now: 9 vs Avg: 10 points);Normal (9 vs 26 points); Calendar Unavailable ;0.03|0.06|0.09|0.12|0.15;3.00|6.00|9.00|12.00|15.00;0.00;0.89494|0.89520|0.89572|0.89650|0.89754;0.89485|0.89502|0.89533|0.89576|0.89632;0.89433|0.89476|0.89507|0.89550|0.89606;0.89433|0.89476|0.89507|0.89550|0.89606;0.89910;2;2;3.30;2025.07.10 04:02
2025.07.10 05:12;Close;10246;AUDCAD_l;Short;m1;Major(120);Uptrend;Neutral (64.6);Normal (Now: 10 vs Avg: 13 points);Normal (10 vs 25 points); Calendar Unavailable ;0.03|0.06|0.09|0.12|0.15;3.00|6.00|9.00|12.00|15.00;0.00;0.89534|0.89559|0.89609|0.89684|0.89784;0.89524|0.89541|0.89570|0.89612|0.89666;0.89474|0.89516|0.89545|0.89587|0.89641;0.89474|0.89516|0.89545|0.89587|0.89641;0.89934;2;2;3.24;2025.07.10 07:00
2025.07.10 09:31;Close;10247;AUDCAD_l;Short;m1;Major(88);Uptrend;Neutral (64.3);Normal (Now: 7 vs Avg: 13 points);Normal (7 vs 23 points); Calendar Unavailable ;0.03|0.06|0.09|0.12|0.15;3.00|6.00|9.00|12.00|15.00;0.00;0.89607|0.89630|0.89676|0.89745|0.89837;0.89600|0.89615|0.89642|0.89681|0.89730;0.89554|0.89592|0.89619|0.89658|0.89707;0.89554|0.89592|0.89619|0.89658|0.89707;0.89975;2;2;2.76;2025.07.10 10:41
2025.07.10 12:23;Close;10248;AUDCAD_l;Short;m1;Super Minor(16);Uptrend;Neutral (69.4);Normal (Now: 10 vs Avg: 9 points);Normal (10 vs 18 points); Calendar Unavailable ;0.03|0.06|0.09|0.12|0.15;3.00|6.00|9.00|12.00|15.00;0.00;0.89700|0.89718|0.89754|0.89808|0.89880;0.89690|0.89702|0.89723|0.89753|0.89792;0.89654|0.89684|0.89705|0.89735|0.89774;0.89654|0.89684|0.89705|0.89735|0.89774;0.89988;3;3;5.19;2025.07.10 14:14
2025.07.10 18:10;Close;10249;AUDCAD_l;Short;m1;Major(129);Uptrend;Neutral (67.8);Normal (Now: 8 vs Avg: 19 points);Normal (8 vs 34 points); Calendar Unavailable ;0.03|0.06|0.09|0.12|0.15;3.00|6.00|9.00|12.00|15.00;0.00;0.89800|0.89834|0.89902|0.90004|0.90140;0.89792|0.89815|0.89854|0.89911|0.89985;0.89724|0.89781|0.89820|0.89877|0.89951;0.89724|0.89781|0.89820|0.89877|0.89951;0.90344;4;4;39.42;2025.07.11 00:01
2025.07.11 03:17;Close;10250;AUDCAD_l;Short;m1;Major(88);Uptrend;Neutral (69.2);Normal (Now: 3 vs Avg: 12 points);Normal (3 vs 54 points); Calendar Unavailable ;0.03|0.06|0.09|0.12|0.15;3.00|6.00|9.00|12.00|15.00;0.00;0.90061|0.90115|0.90223|0.90385|0.90601;0.90058|0.90094|0.90157|0.90247|0.90364;0.89950|0.90040|0.90103|0.90193|0.90310;0.89950|0.90040|0.90103|0.90193|0.90310;0.90925;1;1;3.57;2025.07.11 03:55
2025.07.11 08:31;Close;10251;AUDCAD_l;Short;m1;Super Minor(24);Uptrend;Neutral (64.6);Normal (Now: 9 vs Avg: 12 points);Normal (9 vs 22 points); Calendar Unavailable ;0.03|0.06|0.09|0.12|0.15;3.00|6.00|9.00|12.00|15.00;0.00;0.90121|0.90143|0.90187|0.90253|0.90341;0.90112|0.90127|0.90152|0.90189|0.90237;0.90068|0.90105|0.90130|0.90167|0.90215;0.90068|0.90105|0.90130|0.90167|0.90215;0.90473;2;2;2.73;2025.07.11 09:00
2025.07.11 09:28;Close;10252;AUDCAD_l;Short;m1;Mid Major(57);Uptrend;Neutral (63.4);Normal (Now: 10 vs Avg: 15 points);Normal (10 vs 30 points); Calendar Unavailable ;0.03|0.06|0.09|0.12|0.15;3.00|6.00|9.00|12.00|15.00;0.00;0.90164|0.90194|0.90254|0.90344|0.90464;0.90154|0.90174|0.90209|0.90259|0.90324;0.90094|0.90144|0.90179|0.90229|0.90294;0.90094|0.90144|0.90179|0.90229|0.90294;0.90644;2;2;3.63;2025.07.11 10:14
2025.07.11 11:54;Close;10253;AUDCAD_l;Long;m1;Minor(49);Downtrend;Oversold (29.8);Normal (Now: 10 vs Avg: 13 points);Normal (10 vs 25 points); Calendar Unavailable ;0.03|0.06|0.09|0.12|0.15;3.00|6.00|9.00|12.00|15.00;0.00;0.90070|0.90045|0.89995|0.89920|0.89820;0.90080|0.90063|0.90034|0.89993|0.89938;0.90130|0.90088|0.90059|0.90018|0.89963;0.90130|0.90088|0.90059|0.90018|0.89963;0.89670;2;2;2.82;2025.07.11 12:09
2025.07.11 13:27;Close;10254;AUDCAD_l;Short;m1;Super Minor(11);Uptrend;Overbought (71.5);Normal (Now: 8 vs Avg: 11 points);Normal (8 vs 20 points); Calendar Unavailable ;0.03|0.06|0.09|0.12|0.15;3.00|6.00|9.00|12.00|15.00;0.00;0.90170|0.90190|0.90230|0.90290|0.90370;0.90162|0.90175|0.90199|0.90232|0.90275;0.90122|0.90155|0.90179|0.90212|0.90255;0.90122|0.90155|0.90179|0.90212|0.90255;0.90490;2;2;2.61;2025.07.11 14:23
2025.07.11 19:02;Close;10255;AUDCAD_l;Long;m1;Mid Major(66);Downtrend;Neutral (32.7);Normal (Now: 9 vs Avg: 15 points);Normal (9 vs 32 points); Calendar Unavailable ;0.03|0.06|0.09|0.12|0.15;3.00|6.00|9.00|12.00|15.00;0.00;0.89950|0.89918|0.89854|0.89758|0.89630;0.89959|0.89938|0.89900|0.89847|0.89778;0.90023|0.89970|0.89932|0.89879|0.89810;0.90023|0.89970|0.89932|0.89879|0.89810;0.89438;1;1;1.92;2025.07.11 20:17
2025.07.11 20:18;Close;10256;AUDCAD_l;Short;m1;Super Minor(26);Uptrend;Neutral (65.1);Normal (Now: 10 vs Avg: 11 points);Normal (10 vs 17 points); Calendar Unavailable ;0.03|0.06|0.09|0.12|0.15;3.00|6.00|9.00|12.00|15.00;0.00;0.90024|0.90041|0.90075|0.90126|0.90194;0.90014|0.90025|0.90045|0.90074|0.90110;0.89980|0.90008|0.90028|0.90057|0.90093;0.89980|0.90008|0.90028|0.90057|0.90093;0.90296;1;1;1.35;2025.07.11 21:06
2025.07.14 02:48;Close;10257;AUDCAD_l;Short;m1;Minor(31);Uptrend;Neutral (65.2);Normal (Now: 11 vs Avg: 10 points);Normal (11 vs 19 points); Calendar Unavailable ;0.03|0.06|0.09|0.12|0.15;3.00|6.00|9.00|12.00|15.00;0.00;0.89995|0.90014|0.90052|0.90109|0.90185;0.89984|0.89997|0.90019|0.90051|0.90092;0.89946|0.89978|0.90000|0.90032|0.90073;0.89946|0.89978|0.90000|0.90032|0.90073;0.90299;4;4;8.88;2025.07.14 03:52
2025.07.14 04:05;Close;10258;AUDCAD_l;Long;m1;Super Minor(13);Neutral;Neutral (36.1);Normal (Now: 11 vs Avg: 15 points);Normal (11 vs 41 points); Calendar Unavailable ;0.03|0.06|0.09|0.12|0.15;3.00|6.00|9.00|12.00|15.00;0.00;0.90011|0.89970|0.89888|0.89765|0.89601;0.90022|0.89995|0.89947|0.89879|0.89790;0.90104|0.90036|0.89988|0.89920|0.89831;0.90104|0.90036|0.89988|0.89920|0.89831;0.89355;5;5;23.40;2025.07.15 10:46
2025.07.14 11:19;Close;10259;AUDCAD_l;Short;m1;Super Minor(17);Uptrend;Neutral (60.4);Normal (Now: 8 vs Avg: 15 points);Normal (8 vs 23 points); Calendar Unavailable ;0.03|0.06|0.09|0.12|0.15;3.00|6.00|9.00|12.00|15.00;0.00;0.89911|0.89934|0.89980|0.90049|0.90141;0.89903|0.89918|0.89945|0.89984|0.90033;0.89857|0.89895|0.89922|0.89961|0.90010;0.89857|0.89895|0.89922|0.89961|0.90010;0.90279;1;1;1.56;2025.07.14 11:50
2025.07.14 18:40;Close;10260;AUDCAD_l;Short;m1;Super Minor(22);Uptrend;Neutral (64.7);Normal (Now: 10 vs Avg: 15 points);Normal (10 vs 33 points); Calendar Unavailable ;0.03|0.06|0.09|0.12|0.15;3.00|6.00|9.00|12.00|15.00;0.00;0.89763|0.89796|0.89862|0.89961|0.90093;0.89753|0.89775|0.89814|0.89869|0.89940;0.89687|0.89742|0.89781|0.89836|0.89907;0.89687|0.89742|0.89781|0.89836|0.89907;0.90291;1;1;2.34;2025.07.14 18:54
2025.07.15 00:55;Close;10261;AUDCAD_l;Short;m1;Super Minor(13);Uptrend;Neutral (57.6);High (Now: 30 vs Avg: 13 points);Higher (30 vs 14 points); Calendar Unavailable ;0.03|0.06|0.09|0.12|0.15;3.00|6.00|9.00|12.00|15.00;0.00;0.89715|0.89729|0.89757|0.89799|0.89855;0.89685|0.89694|0.89711|0.89734|0.89764;0.89657|0.89680|0.89697|0.89720|0.89750;0.89657|0.89680|0.89697|0.89720|0.89750;0.89939;2;2;4.26;2025.07.15 02:01
2025.07.15 08:47;Close;10262;AUDCAD_l;Short;m1;Minor(38);Uptrend;Neutral (62.8);Normal (Now: 7 vs Avg: 10 points);Normal (7 vs 21 points); Calendar Unavailable ;0.03|0.06|0.09|0.12|0.15;3.00|6.00|9.00|12.00|15.00;0.00;0.89694|0.89715|0.89757|0.89820|0.89904;0.89687|0.89701|0.89726|0.89761|0.89806;0.89645|0.89680|0.89705|0.89740|0.89785;0.89645|0.89680|0.89705|0.89740|0.89785;0.90030;5;5;14.88;2025.07.15 16:34
2025.07.15 17:38;Close;10263;AUDCAD_l;Long;m1;Minor(50);Downtrend;Neutral (34.7);Normal (Now: 7 vs Avg: 26 points);Normal (7 vs 36 points); Calendar Unavailable ;0.03|0.06|0.09|0.12|0.15;3.00|6.00|9.00|12.00|15.00;0.00;0.89478|0.89442|0.89370|0.89262|0.89118;0.89485|0.89461|0.89419|0.89359|0.89281;0.89557|0.89497|0.89455|0.89395|0.89317;0.89557|0.89497|0.89455|0.89395|0.89317;0.88902;3;3;7.62;2025.07.16 03:29
2025.07.16 02:41;Close;10264;AUDCAD_l;Short;m1;Super Minor(15);Uptrend;Neutral (69.2);High (Now: 9 vs Avg: 7 points);Normal (9 vs 16 points); Calendar Unavailable ;0.03|0.06|0.09|0.12|0.15;3.00|6.00|9.00|12.00|15.00;0.00;0.89425|0.89441|0.89473|0.89521|0.89585;0.89416|0.89427|0.89445|0.89472|0.89507;0.89384|0.89411|0.89429|0.89456|0.89491;0.89384|0.89411|0.89429|0.89456|0.89491;0.89681;2;2;2.40;2025.07.16 02:58
2025.07.16 03:29;Close;10265;AUDCAD_l;Short;m1;Minor(46);Uptrend;Overbought (70.3);Normal (Now: 7 vs Avg: 12 points);Normal (7 vs 22 points); Calendar Unavailable ;0.03|0.06|0.09|0.12|0.15;3.00|6.00|9.00|12.00|15.00;0.00;0.89453|0.89475|0.89519|0.89585|0.89673;0.89446|0.89461|0.89486|0.89523|0.89571;0.89402|0.89439|0.89464|0.89501|0.89549;0.89402|0.89439|0.89464|0.89501|0.89549;0.89805;3;3;5.31;2025.07.16 05:12
2025.07.16 05:12;Close;10266;AUDCAD_l;Long;m1;Super Minor(11);Downtrend;Neutral (38.2);Normal (Now: 10 vs Avg: 15 points);Normal (10 vs 35 points); Calendar Unavailable ;0.03|0.06|0.09|0.12|0.15;3.00|6.00|9.00|12.00|15.00;0.00;0.89459|0.89424|0.89354|0.89249|0.89109;0.89469|0.89446|0.89405|0.89347|0.89271;0.89539|0.89481|0.89440|0.89382|0.89306;0.89539|0.89481|0.89440|0.89382|0.89306;0.88899;2;2;3.87;2025.07.16 15:30
2025.07.16 06:18;Close;10267;AUDCAD_l;Short;m1;Super Minor(16);Uptrend;Overbought (72.6);Normal (Now: 8 vs Avg: 10 points);Normal (8 vs 16 points); Calendar Unavailable ;0.03|0.06|0.09|0.12|0.15;3.00|6.00|9.00|12.00|15.00;0.00;0.89527|0.89543|0.89575|0.89623|0.89687;0.89519|0.89530|0.89548|0.89575|0.89610;0.89487|0.89514|0.89532|0.89559|0.89594;0.89487|0.89514|0.89532|0.89559|0.89594;0.89783;1;1;1.14;2025.07.16 06:47
2025.07.16 09:01;Close;10268;AUDCAD_l;Short;m1;Major(112);Uptrend;Neutral (60.5);Normal (Now: 10 vs Avg: 12 points);Normal (10 vs 29 points); Calendar Unavailable ;0.03|0.06|0.09|0.12|0.15;3.00|6.00|9.00|12.00|15.00;0.00;0.89509|0.89538|0.89596|0.89683|0.89799;0.89499|0.89518|0.89552|0.89601|0.89663;0.89441|0.89489|0.89523|0.89572|0.89634;0.89441|0.89489|0.89523|0.89572|0.89634;0.89973;1;1;2.04;2025.07.16 09:49
2025.07.16 19:45;Close;10269;AUDCAD_l;Long;m1;Super Minor(19);Downtrend;Neutral (43.2);Normal (Now: 6 vs Avg: 32 points);Normal (6 vs 39 points); Calendar Unavailable ;0.03|0.06|0.09|0.12|0.15;3.00|6.00|9.00|12.00|15.00;0.00;0.89316|0.89277|0.89199|0.89082|0.88926;0.89322|0.89296|0.89251|0.89186|0.89101;0.89400|0.89335|0.89290|0.89225|0.89140;0.89400|0.89335|0.89290|0.89225|0.89140;0.88692;1;1;2.43;2025.07.16 20:11
2025.07.16 22:59;Close;10270;AUDCAD_l;Long;m1;Mid Major(64);Downtrend;Neutral (37.6);Normal (Now: 8 vs Avg: 10 points);Normal (8 vs 20 points); Calendar Unavailable ;0.03|0.06|0.09|0.12|0.15;3.00|6.00|9.00|12.00|15.00;0.00;0.89301|0.89281|0.89241|0.89181|0.89101;0.89309|0.89296|0.89272|0.89239|0.89196;0.89349|0.89316|0.89292|0.89259|0.89216;0.89349|0.89316|0.89292|0.89259|0.89216;0.88981;1;1;1.23;2025.07.16 23:18
2025.07.16 23:47;Close;10271;AUDCAD_l;Long;m1;Major(112);Downtrend;Neutral (34.7);High (Now: 12 vs Avg: 9 points);Normal (12 vs 17 points); Calendar Unavailable ;0.03|0.06|0.09|0.12|0.15;3.00|6.00|9.00|12.00|15.00;0.00;0.89297|0.89280|0.89246|0.89195|0.89127;0.89309|0.89298|0.89278|0.89250|0.89213;0.89343|0.89315|0.89295|0.89267|0.89230;0.89343|0.89315|0.89295|0.89267|0.89230;0.89025;1;1;1.08;2025.07.17 00:23
2025.07.17 02:07;Close;10272;AUDCAD_l;Long;m1;Super Minor(11);Downtrend;Neutral (32.7);High (Now: 11 vs Avg: 6 points);Normal (11 vs 13 points); Calendar Unavailable ;0.03|0.06|0.09|0.12|0.15;3.00|6.00|9.00|12.00|15.00;0.00;0.89275|0.89262|0.89236|0.89197|0.89145;0.89286|0.89277|0.89262|0.89241|0.89212;0.89312|0.89290|0.89275|0.89254|0.89225;0.89312|0.89290|0.89275|0.89254|0.89225;0.89067;2;2;1.98;2025.07.17 02:40
2025.07.17 03:13;Close;10273;AUDCAD_l;Long;m1;Super Minor(10);Downtrend;Neutral (34.7);Normal (Now: 12 vs Avg: 9 points);Normal (12 vs 26 points); Calendar Unavailable ;0.03|0.06|0.09|0.12|0.15;3.00|6.00|9.00|12.00|15.00;0.00;0.89243|0.89217|0.89165|0.89087|0.88983;0.89255|0.89238|0.89207|0.89164|0.89108;0.89307|0.89264|0.89233|0.89190|0.89134;0.89307|0.89264|0.89233|0.89190|0.89134;0.88827;2;2;3.21;2025.07.17 04:05
2025.07.17 06:50;Close;10274;AUDCAD_l;Short;m1;Super Minor(11);Downtrend;Neutral (69.1);Normal (Now: 8 vs Avg: 14 points);Normal (8 vs 26 points); Calendar Unavailable ;0.03|0.06|0.09|0.12|0.15;3.00|6.00|9.00|12.00|15.00;0.00;0.88957|0.88983|0.89035|0.89113|0.89217;0.88949|0.88966|0.88997|0.89040|0.89096;0.88897|0.88940|0.88971|0.89014|0.89070;0.88897|0.88940|0.88971|0.89014|0.89070;0.89373;3;3;6.03;2025.07.17 09:00
2025.07.17 09:11;Close;10275;AUDCAD_l;Long;m1;Super Minor(11);Downtrend;Oversold (29.0);Normal (Now: 7 vs Avg: 13 points);Normal (7 vs 42 points); Calendar Unavailable ;0.03|0.06|0.09|0.12|0.15;3.00|6.00|9.00|12.00|15.00;0.00;0.88930|0.88888|0.88804|0.88678|0.88510;0.88937|0.88909|0.88860|0.88790|0.88699;0.89021|0.88951|0.88902|0.88832|0.88741;0.89021|0.88951|0.88902|0.88832|0.88741;0.88258;3;3;9.03;2025.07.17 11:11
2025.07.17 14:54;Close;10276;AUDCAD_l;Long;m1;Super Minor(20);Downtrend;Neutral (31.2);Normal (Now: 9 vs Avg: 12 points);Normal (9 vs 22 points); Calendar Unavailable ;0.03|0.06|0.09|0.12|0.15;3.00|6.00|9.00|12.00|15.00;0.00;0.88854|0.88832|0.88788|0.88722|0.88634;0.88863|0.88848|0.88823|0.88786|0.88738;0.88907|0.88870|0.88845|0.88808|0.88760;0.88907|0.88870|0.88845|0.88808|0.88760;0.88502;1;1;1.38;2025.07.17 15:10
2025.07.17 15:48;Close;10277;AUDCAD_l;Short;m1;Major(141);Uptrend;Neutral (70.0);Normal (Now: 8 vs Avg: 16 points);Normal (8 vs 35 points); Calendar Unavailable ;0.03|0.06|0.09|0.12|0.15;3.00|6.00|9.00|12.00|15.00;0.00;0.88993|0.89028|0.89098|0.89203|0.89343;0.88985|0.89008|0.89049|0.89108|0.89183;0.88915|0.88973|0.89014|0.89073|0.89148;0.88915|0.88973|0.89014|0.89073|0.89148;0.89553;2;2;3.87;2025.07.17 16:02
2025.07.17 18:23;Close;10278;AUDCAD_l;Short;m1;Super Minor(22);Uptrend;Neutral (63.6);Normal (Now: 9 vs Avg: 15 points);Normal (9 vs 28 points); Calendar Unavailable ;0.03|0.06|0.09|0.12|0.15;3.00|6.00|9.00|12.00|15.00;0.00;0.89120|0.89148|0.89204|0.89288|0.89400;0.89111|0.89130|0.89162|0.89209|0.89270;0.89055|0.89102|0.89134|0.89181|0.89242;0.89055|0.89102|0.89134|0.89181|0.89242;0.89568;5;6;16.92;2025.07.22 01:00
2025.07.18 08:32;Close;10279;AUDCAD_l;Long;m1;Major(90);Downtrend;Oversold (28.0);Normal (Now: 8 vs Avg: 9 points);Normal (8 vs 19 points); Calendar Unavailable ;0.03|0.06|0.09|0.12|0.15;3.00|6.00|9.00|12.00|15.00;0.00;0.89275|0.89256|0.89218|0.89161|0.89085;0.89283|0.89270|0.89248|0.89217|0.89175;0.89321|0.89289|0.89267|0.89236|0.89194;0.89321|0.89289|0.89267|0.89236|0.89194;0.88971;1;1;1.20;2025.07.18 08:48
2025.07.18 20:00;Close;10280;AUDCAD_l;Long;m1;Minor(34);Downtrend;Neutral (30.9);Normal (Now: 7 vs Avg: 14 points);Normal (7 vs 23 points); Calendar Unavailable ;0.03|0.06|0.09|0.12|0.15;3.00|6.00|9.00|12.00|15.00;0.00;0.89376|0.89353|0.89307|0.89238|0.89146;0.89383|0.89368|0.89341|0.89303|0.89253;0.89429|0.89391|0.89364|0.89326|0.89276;0.89429|0.89391|0.89364|0.89326|0.89276;0.89008;3;3;7.47;2025.07.21 00:07
2025.07.21 13:41;Close;10281;AUDCAD_l;Long;m1;Super Minor(22);Downtrend;Neutral (35.6);Normal (Now: 10 vs Avg: 9 points);Normal (10 vs 13 points); Calendar Unavailable ;0.03|0.06|0.09|0.12|0.15;3.00|6.00|9.00|12.00|15.00;0.00;0.89332|0.89319|0.89293|0.89254|0.89202;0.89342|0.89333|0.89318|0.89297|0.89268;0.89368|0.89346|0.89331|0.89310|0.89281;0.89368|0.89346|0.89331|0.89310|0.89281;0.89124;1;1;0.78;2025.07.21 14:04
2025.07.21 15:58;Close;10282;AUDCAD_l;Long;m1;Super Minor(15);Downtrend;Neutral (38.1);Normal (Now: 8 vs Avg: 12 points);Normal (8 vs 22 points); Calendar Unavailable ;0.03|0.06|0.09|0.12|0.15;3.00|6.00|9.00|12.00|15.00;0.00;0.89353|0.89331|0.89287|0.89221|0.89133;0.89361|0.89346|0.89321|0.89284|0.89236;0.89405|0.89368|0.89343|0.89306|0.89258;0.89405|0.89368|0.89343|0.89306|0.89258;0.89001;2;2;2.46;2025.07.21 16:46
2025.07.21 21:38;Close;10283;AUDCAD_l;Long;m1;Mid Major(71);Downtrend;Neutral (31.4);Normal (Now: 9 vs Avg: 8 points);Normal (9 vs 14 points); Calendar Unavailable ;0.03|0.06|0.09|0.12|0.15;3.00|6.00|9.00|12.00|15.00;0.00;0.89307|0.89293|0.89265|0.89223|0.89167;0.89316|0.89307|0.89290|0.89267|0.89237;0.89344|0.89321|0.89304|0.89281|0.89251;0.89344|0.89321|0.89304|0.89281|0.89251;0.89083;2;2;1.83;2025.07.21 22:06
2025.07.22 00:13;Close;10284;AUDCAD_l;Long;m1;Mid Major(63);Downtrend;Neutral (37.1);High (Now: 74 vs Avg: 6 points);Higher (74 vs 24 points); Calendar Unavailable ;0.03|0.06|0.09|0.12|0.15;3.00|6.00|9.00|12.00|15.00;0.00;0.89222|0.89198|0.89150|0.89078|0.88982;0.89296|0.89280|0.89252|0.89212|0.89160;0.89344|0.89304|0.89276|0.89236|0.89184;0.89344|0.89304|0.89276|0.89236|0.89184;0.88838;4;4;27.48;2025.07.22 15:38
2025.07.22 02:39;Close;10285;AUDCAD_l;Short;m1;Minor(31);Uptrend;Neutral (59.0);High (Now: 8 vs Avg: 5 points);Normal (8 vs 10 points); Calendar Unavailable ;0.03|0.06|0.09|0.12|0.15;3.00|6.00|9.00|12.00|15.00;0.00;0.89257|0.89267|0.89287|0.89317|0.89357;0.89249|0.89256|0.89267|0.89284|0.89306;0.89229|0.89246|0.89257|0.89274|0.89296;0.89229|0.89246|0.89257|0.89274|0.89296;0.89417;3;3;3.84;2025.07.22 03:00
2025.07.22 12:47;Close;10286;AUDCAD_l;Short;m1;Mid Major(74);Neutral;Neutral (64.3);Normal (Now: 10 vs Avg: 10 points);Normal (10 vs 18 points); Calendar Unavailable ;0.03|0.06|0.09|0.12|0.15;3.00|6.00|9.00|12.00|15.00;0.00;0.89121|0.89139|0.89175|0.89229|0.89301;0.89111|0.89123|0.89144|0.89174|0.89213;0.89075|0.89105|0.89126|0.89156|0.89195;0.89075|0.89105|0.89126|0.89156|0.89195;0.89409;2;2;2.64;2025.07.22 13:46
2025.07.22 15:36;Close;10287;AUDCAD_l;Short;m1;Super Minor(11);Uptrend;Neutral (68.6);Normal (Now: 8 vs Avg: 13 points);Normal (8 vs 27 points); Calendar Unavailable ;0.03|0.06|0.09|0.12|0.15;3.00|6.00|9.00|12.00|15.00;0.00;0.89225|0.89252|0.89306|0.89387|0.89495;0.89217|0.89235|0.89267|0.89312|0.89370;0.89163|0.89208|0.89240|0.89285|0.89343;0.89163|0.89208|0.89240|0.89285|0.89343;0.89657;3;3;7.08;2025.07.22 17:00
2025.07.22 21:05;Close;10288;AUDCAD_l;Long;m1;Super Minor(19);Downtrend;Neutral (40.4);Normal (Now: 8 vs Avg: 11 points);Normal (8 vs 26 points); Calendar Unavailable ;0.03|0.06|0.09|0.12|0.15;3.00|6.00|9.00|12.00|15.00;0.00;0.89150|0.89124|0.89072|0.88994|0.88890;0.89158|0.89141|0.89110|0.89067|0.89011;0.89210|0.89167|0.89136|0.89093|0.89037;0.89210|0.89167|0.89136|0.89093|0.89037;0.88734;2;2;2.88;2025.07.22 22:14
2025.07.23 00:06;Close;10289;AUDCAD_l;Long;m1;Mid Major(64);Downtrend;Neutral (34.9);High (Now: 77 vs Avg: 9 points);Higher (77 vs 29 points); Calendar Unavailable ;0.03|0.06|0.09|0.12|0.15;3.00|6.00|9.00|12.00|15.00;0.00;0.89130|0.89101|0.89043|0.88956|0.88840;0.89207|0.89188|0.89154|0.89106|0.89043;0.89265|0.89217|0.89183|0.89135|0.89072;0.89265|0.89217|0.89183|0.89135|0.89072;0.88666;2;2;7.50;2025.07.23 04:54
2025.07.23 02:14;Close;10290;AUDCAD_l;Short;m1;Super Minor(22);Uptrend;Neutral (62.3);Normal (Now: 7 vs Avg: 6 points);Normal (7 vs 13 points); Calendar Unavailable ;0.03|0.06|0.09|0.12|0.15;3.00|6.00|9.00|12.00|15.00;0.00;0.89148|0.89161|0.89187|0.89226|0.89278;0.89141|0.89150|0.89165|0.89187|0.89215;0.89115|0.89137|0.89152|0.89174|0.89202;0.89115|0.89137|0.89152|0.89174|0.89202;0.89356;2;2;1.98;2025.07.23 02:31
2025.07.23 04:15;Close;10291;AUDCAD_l;Short;m1;Minor(32);Uptrend;Neutral (58.3);Normal (Now: 7 vs Avg: 13 points);Normal (7 vs 26 points); Calendar Unavailable ;0.03|0.06|0.09|0.12|0.15;3.00|6.00|9.00|12.00|15.00;0.00;0.89160|0.89186|0.89238|0.89316|0.89420;0.89153|0.89170|0.89201|0.89244|0.89300;0.89101|0.89144|0.89175|0.89218|0.89274;0.89101|0.89144|0.89175|0.89218|0.89274;0.89576;3;3;6.06;2025.07.23 05:44
2025.07.23 07:45;Close;10292;AUDCAD_l;Short;m1;Super Minor(29);Uptrend;Neutral (63.1);Normal (Now: 7 vs Avg: 10 points);Normal (7 vs 14 points); Calendar Unavailable ;0.03|0.06|0.09|0.12|0.15;3.00|6.00|9.00|12.00|15.00;0.00;0.89299|0.89313|0.89341|0.89383|0.89439;0.89292|0.89301|0.89318|0.89341|0.89371;0.89264|0.89287|0.89304|0.89327|0.89357;0.89264|0.89287|0.89304|0.89327|0.89357;0.89523;2;2;2.01;2025.07.23 08:13
